"su_id","site","kin_links","kins","nonkin_degree","total_nonkin","connection_network_degree","total","N","su_size","su_wealth","su_wpc","kin_pc","kin_links_pc","prob_kin","prob_nonkin","prop_kin","prop_kin_pc","prop_connected_kin","prop_connected_kin_pc","ratio","network","kinship",".after"
"smsu002","SM",0,2,17,97,17,99,100,6,3285.6,547.6,0.333333333333333,0,0,0.175257731958763,0.0202020202020202,0.00336700336700337,0,0,0,"behav","primary_kin","SM"
"smsu003","SM",0,2,11,97,11,99,100,4,1157,289.25,0.5,0,0,0.11340206185567,0.0202020202020202,0.00505050505050505,0,0,0,"behav","primary_kin","SM"
"smsu004","SM",0,2,12,97,12,99,100,4,3386,846.5,0.5,0,0,0.123711340206186,0.0202020202020202,0.00505050505050505,0,0,0,"behav","primary_kin","SM"
"smsu005","SM",0,3,10,96,10,99,100,4,3342.2,835.55,0.75,0,0,0.104166666666667,0.0303030303030303,0.00757575757575758,0,0,0,"behav","primary_kin","SM"
"smsu006","SM",0,1,15,98,15,99,100,5,3328,665.6,0.2,0,0,0.153061224489796,0.0101010101010101,0.00202020202020202,0,0,0,"behav","primary_kin","SM"
"smsu007","SM",1,6,26,93,27,99,100,7,649,92.7142857142857,0.857142857142857,0.142857142857143,0.166666666666667,0.279569892473118,0.0606060606060606,0.00865800865800866,0.037037037037037,0.00529100529100529,0.596153846153846,"behav","primary_kin","SM"
"smsu008","SM",0,3,15,96,15,99,100,4,384,96,0.75,0,0,0.15625,0.0303030303030303,0.00757575757575758,0,0,0,"behav","primary_kin","SM"
"smsu009","SM",0,3,11,96,11,99,100,6,2672.8,445.466666666667,0.5,0,0,0.114583333333333,0.0303030303030303,0.00505050505050505,0,0,0,"behav","primary_kin","SM"
"smsu010","SM",1,5,6,94,7,99,100,5,3025.2,605.04,1,0.2,0.2,0.0638297872340425,0.0505050505050505,0.0101010101010101,0.142857142857143,0.0285714285714286,3.13333333333333,"behav","primary_kin","SM"
"smsu011","SM",0,2,22,97,22,99,100,7,2042,291.714285714286,0.285714285714286,0,0,0.22680412371134,0.0202020202020202,0.00288600288600289,0,0,0,"behav","primary_kin","SM"
"smsu012","SM",0,1,13,98,13,99,100,4,2378,594.5,0.25,0,0,0.13265306122449,0.0101010101010101,0.00252525252525253,0,0,0,"behav","primary_kin","SM"
"smsu013","SM",0,2,11,97,11,99,100,5,673,134.6,0.4,0,0,0.11340206185567,0.0202020202020202,0.00404040404040404,0,0,0,"behav","primary_kin","SM"
"smsu014","SM",0,1,6,98,6,99,100,4,404,101,0.25,0,0,0.0612244897959184,0.0101010101010101,0.00252525252525253,0,0,0,"behav","primary_kin","SM"
"smsu015","SM",1,3,11,96,12,99,100,5,1835,367,0.6,0.2,0.333333333333333,0.114583333333333,0.0303030303030303,0.00606060606060606,0.0833333333333333,0.0166666666666667,2.90909090909091,"behav","primary_kin","SM"
"smsu016","SM",0,1,9,98,9,99,100,3,615,205,0.333333333333333,0,0,0.0918367346938776,0.0101010101010101,0.00336700336700337,0,0,0,"behav","primary_kin","SM"
"smsu017","SM",0,0,17,99,17,99,100,7,2885,412.142857142857,0,0,NA,0.171717171717172,0,0,0,0,NA,"behav","primary_kin","SM"
"smsu018","SM",0,1,19,98,19,99,100,7,1607.8,229.685714285714,0.142857142857143,0,0,0.193877551020408,0.0101010101010101,0.00144300144300144,0,0,0,"behav","primary_kin","SM"
"smsu019","SM",1,3,6,96,7,99,100,7,6534,933.428571428571,0.428571428571429,0.142857142857143,0.333333333333333,0.0625,0.0303030303030303,0.00432900432900433,0.142857142857143,0.0204081632653061,5.33333333333333,"behav","primary_kin","SM"
"smsu020","SM",0,4,12,95,12,99,100,5,749,149.8,0.8,0,0,0.126315789473684,0.0404040404040404,0.00808080808080808,0,0,0,"behav","primary_kin","SM"
"smsu021","SM",1,1,17,98,18,99,100,7,994,142,0.142857142857143,0.142857142857143,1,0.173469387755102,0.0101010101010101,0.00144300144300144,0.0555555555555556,0.00793650793650794,5.76470588235294,"behav","primary_kin","SM"
"smsu022","SM",0,7,9,92,9,99,100,4,2656.6,664.15,1.75,0,0,0.0978260869565217,0.0707070707070707,0.0176767676767677,0,0,0,"behav","primary_kin","SM"
"smsu023","SM",0,1,14,98,14,99,100,4,4842,1210.5,0.25,0,0,0.142857142857143,0.0101010101010101,0.00252525252525253,0,0,0,"behav","primary_kin","SM"
"smsu024","SM",0,1,9,98,9,99,100,3,3327.6,1109.2,0.333333333333333,0,0,0.0918367346938776,0.0101010101010101,0.00336700336700337,0,0,0,"behav","primary_kin","SM"
"smsu025","SM",0,1,10,98,10,99,100,4,1977,494.25,0.25,0,0,0.102040816326531,0.0101010101010101,0.00252525252525253,0,0,0,"behav","primary_kin","SM"
"smsu026","SM",0,2,14,97,14,99,100,5,894.2,178.84,0.4,0,0,0.144329896907216,0.0202020202020202,0.00404040404040404,0,0,0,"behav","primary_kin","SM"
"smsu027","SM",0,1,11,98,11,99,100,6,550,91.6666666666667,0.166666666666667,0,0,0.112244897959184,0.0101010101010101,0.00168350168350168,0,0,0,"behav","primary_kin","SM"
"smsu028","SM",1,3,12,96,13,99,100,5,3705.6,741.12,0.6,0.2,0.333333333333333,0.125,0.0303030303030303,0.00606060606060606,0.0769230769230769,0.0153846153846154,2.66666666666667,"behav","primary_kin","SM"
"smsu029","SM",0,2,7,97,7,99,100,4,2180.6,545.15,0.5,0,0,0.0721649484536082,0.0202020202020202,0.00505050505050505,0,0,0,"behav","primary_kin","SM"
"smsu030","SM",0,2,7,97,7,99,100,5,1405.2,281.04,0.4,0,0,0.0721649484536082,0.0202020202020202,0.00404040404040404,0,0,0,"behav","primary_kin","SM"
"smsu031","SM",0,2,21,97,21,99,100,7,618.2,88.3142857142857,0.285714285714286,0,0,0.216494845360825,0.0202020202020202,0.00288600288600289,0,0,0,"behav","primary_kin","SM"
"smsu032","SM",0,1,7,98,7,99,100,4,967,241.75,0.25,0,0,0.0714285714285714,0.0101010101010101,0.00252525252525253,0,0,0,"behav","primary_kin","SM"
"smsu033","SM",0,2,15,97,15,99,100,6,1035,172.5,0.333333333333333,0,0,0.154639175257732,0.0202020202020202,0.00336700336700337,0,0,0,"behav","primary_kin","SM"
"smsu034","SM",2,3,7,96,9,99,100,6,3962.2,660.366666666667,0.5,0.333333333333333,0.666666666666667,0.0729166666666667,0.0303030303030303,0.00505050505050505,0.222222222222222,0.037037037037037,9.14285714285714,"behav","primary_kin","SM"
"smsu035","SM",0,1,10,98,10,99,100,5,1059,211.8,0.2,0,0,0.102040816326531,0.0101010101010101,0.00202020202020202,0,0,0,"behav","primary_kin","SM"
"smsu036","SM",0,4,23,95,23,99,100,6,1699,283.166666666667,0.666666666666667,0,0,0.242105263157895,0.0404040404040404,0.00673400673400673,0,0,0,"behav","primary_kin","SM"
"smsu037","SM",0,2,13,97,13,99,100,5,4389,877.8,0.4,0,0,0.134020618556701,0.0202020202020202,0.00404040404040404,0,0,0,"behav","primary_kin","SM"
"smsu038","SM",0,1,15,98,15,99,100,6,1868,311.333333333333,0.166666666666667,0,0,0.153061224489796,0.0101010101010101,0.00168350168350168,0,0,0,"behav","primary_kin","SM"
"smsu039","SM",0,4,14,95,14,99,100,6,374,62.3333333333333,0.666666666666667,0,0,0.147368421052632,0.0404040404040404,0.00673400673400673,0,0,0,"behav","primary_kin","SM"
"smsu040","SM",0,2,10,97,10,99,100,6,3031,505.166666666667,0.333333333333333,0,0,0.103092783505155,0.0202020202020202,0.00336700336700337,0,0,0,"behav","primary_kin","SM"
"smsu041","SM",1,4,10,95,11,99,100,3,2200.6,733.533333333333,1.33333333333333,0.333333333333333,0.25,0.105263157894737,0.0404040404040404,0.0134680134680135,0.0909090909090909,0.0303030303030303,2.375,"behav","primary_kin","SM"
"smsu042","SM",0,3,8,96,8,99,100,5,2348,469.6,0.6,0,0,0.0833333333333333,0.0303030303030303,0.00606060606060606,0,0,0,"behav","primary_kin","SM"
"smsu043","SM",0,4,16,95,16,99,100,5,1986.8,397.36,0.8,0,0,0.168421052631579,0.0404040404040404,0.00808080808080808,0,0,0,"behav","primary_kin","SM"
"smsu044","SM",0,1,17,98,17,99,100,6,804,134,0.166666666666667,0,0,0.173469387755102,0.0101010101010101,0.00168350168350168,0,0,0,"behav","primary_kin","SM"
"smsu045","SM",1,1,15,98,16,99,100,4,496.6,124.15,0.25,0.25,1,0.153061224489796,0.0101010101010101,0.00252525252525253,0.0625,0.015625,6.53333333333333,"behav","primary_kin","SM"
"smsu046","SM",0,2,12,97,12,99,100,5,1821.2,364.24,0.4,0,0,0.123711340206186,0.0202020202020202,0.00404040404040404,0,0,0,"behav","primary_kin","SM"
"smsu047","SM",0,2,7,97,7,99,100,5,4280.2,856.04,0.4,0,0,0.0721649484536082,0.0202020202020202,0.00404040404040404,0,0,0,"behav","primary_kin","SM"
"smsu048","SM",0,2,8,97,8,99,100,5,2620.2,524.04,0.4,0,0,0.0824742268041237,0.0202020202020202,0.00404040404040404,0,0,0,"behav","primary_kin","SM"
"smsu049","SM",0,2,15,97,15,99,100,3,1189.6,396.533333333333,0.666666666666667,0,0,0.154639175257732,0.0202020202020202,0.00673400673400673,0,0,0,"behav","primary_kin","SM"
"smsu050","SM",0,1,10,98,10,99,100,3,1979.2,659.733333333333,0.333333333333333,0,0,0.102040816326531,0.0101010101010101,0.00336700336700337,0,0,0,"behav","primary_kin","SM"
"smsu051","SM",0,2,21,97,21,99,100,5,2385,477,0.4,0,0,0.216494845360825,0.0202020202020202,0.00404040404040404,0,0,0,"behav","primary_kin","SM"
"smsu052","SM",0,2,16,97,16,99,100,5,956,191.2,0.4,0,0,0.164948453608247,0.0202020202020202,0.00404040404040404,0,0,0,"behav","primary_kin","SM"
"smsu053","SM",2,6,11,93,13,99,100,6,3965,660.833333333333,1,0.333333333333333,0.333333333333333,0.118279569892473,0.0606060606060606,0.0101010101010101,0.153846153846154,0.0256410256410256,2.81818181818182,"behav","primary_kin","SM"
"smsu054","SM",0,2,9,97,9,99,100,6,2622,437,0.333333333333333,0,0,0.0927835051546392,0.0202020202020202,0.00336700336700337,0,0,0,"behav","primary_kin","SM"
"smsu055","SM",0,0,14,99,14,99,100,6,2952.2,492.033333333333,0,0,NA,0.141414141414141,0,0,0,0,NA,"behav","primary_kin","SM"
"smsu056","SM",1,3,8,96,9,99,100,7,968.2,138.314285714286,0.428571428571429,0.142857142857143,0.333333333333333,0.0833333333333333,0.0303030303030303,0.00432900432900433,0.111111111111111,0.0158730158730159,4,"behav","primary_kin","SM"
"smsu057","SM",1,3,13,96,14,99,100,5,3231,646.2,0.6,0.2,0.333333333333333,0.135416666666667,0.0303030303030303,0.00606060606060606,0.0714285714285714,0.0142857142857143,2.46153846153846,"behav","primary_kin","SM"
"smsu058","SM",0,2,7,97,7,99,100,5,3001.6,600.32,0.4,0,0,0.0721649484536082,0.0202020202020202,0.00404040404040404,0,0,0,"behav","primary_kin","SM"
"smsu059","SM",1,2,13,97,14,99,100,3,1883,627.666666666667,0.666666666666667,0.333333333333333,0.5,0.134020618556701,0.0202020202020202,0.00673400673400673,0.0714285714285714,0.0238095238095238,3.73076923076923,"behav","primary_kin","SM"
"smsu060","SM",1,4,10,95,11,99,100,7,3673,524.714285714286,0.571428571428571,0.142857142857143,0.25,0.105263157894737,0.0404040404040404,0.00577200577200577,0.0909090909090909,0.012987012987013,2.375,"behav","primary_kin","SM"
"smsu061","SM",0,2,11,97,11,99,100,4,2846.6,711.65,0.5,0,0,0.11340206185567,0.0202020202020202,0.00505050505050505,0,0,0,"behav","primary_kin","SM"
"smsu062","SM",0,2,10,97,10,99,100,4,1748.6,437.15,0.5,0,0,0.103092783505155,0.0202020202020202,0.00505050505050505,0,0,0,"behav","primary_kin","SM"
"smsu063","SM",0,1,6,98,6,99,100,5,1671.6,334.32,0.2,0,0,0.0612244897959184,0.0101010101010101,0.00202020202020202,0,0,0,"behav","primary_kin","SM"
"smsu064","SM",0,1,1,98,1,99,100,3,2160,720,0.333333333333333,0,0,0.0102040816326531,0.0101010101010101,0.00336700336700337,0,0,0,"behav","primary_kin","SM"
"smsu065","SM",2,3,13,96,15,99,100,5,910,182,0.6,0.4,0.666666666666667,0.135416666666667,0.0303030303030303,0.00606060606060606,0.133333333333333,0.0266666666666667,4.92307692307692,"behav","primary_kin","SM"
"smsu066","SM",0,3,7,96,7,99,100,3,2907,969,1,0,0,0.0729166666666667,0.0303030303030303,0.0101010101010101,0,0,0,"behav","primary_kin","SM"
"smsu067","SM",1,2,7,97,8,99,100,7,1810.6,258.657142857143,0.285714285714286,0.142857142857143,0.5,0.0721649484536082,0.0202020202020202,0.00288600288600289,0.125,0.0178571428571429,6.92857142857143,"behav","primary_kin","SM"
"smsu068","SM",0,4,7,95,7,99,100,3,4634,1544.66666666667,1.33333333333333,0,0,0.0736842105263158,0.0404040404040404,0.0134680134680135,0,0,0,"behav","primary_kin","SM"
"smsu069","SM",0,1,16,98,16,99,100,6,395.6,65.9333333333333,0.166666666666667,0,0,0.163265306122449,0.0101010101010101,0.00168350168350168,0,0,0,"behav","primary_kin","SM"
"smsu070","SM",0,2,12,97,12,99,100,6,6160.6,1026.76666666667,0.333333333333333,0,0,0.123711340206186,0.0202020202020202,0.00336700336700337,0,0,0,"behav","primary_kin","SM"
"smsu071","SM",2,4,15,95,17,99,100,5,1376,275.2,0.8,0.4,0.5,0.157894736842105,0.0404040404040404,0.00808080808080808,0.117647058823529,0.0235294117647059,3.16666666666667,"behav","primary_kin","SM"
"smsu072","SM",1,2,6,97,7,99,100,4,2077.2,519.3,0.5,0.25,0.5,0.0618556701030928,0.0202020202020202,0.00505050505050505,0.142857142857143,0.0357142857142857,8.08333333333333,"behav","primary_kin","SM"
"smsu073","SM",0,2,12,97,12,99,100,3,4405.8,1468.6,0.666666666666667,0,0,0.123711340206186,0.0202020202020202,0.00673400673400673,0,0,0,"behav","primary_kin","SM"
"smsu074","SM",0,1,6,98,6,99,100,4,2508.2,627.05,0.25,0,0,0.0612244897959184,0.0101010101010101,0.00252525252525253,0,0,0,"behav","primary_kin","SM"
"smsu075","SM",1,3,20,96,21,99,100,7,2496.8,356.685714285714,0.428571428571429,0.142857142857143,0.333333333333333,0.208333333333333,0.0303030303030303,0.00432900432900433,0.0476190476190476,0.00680272108843537,1.6,"behav","primary_kin","SM"
"smsu076","SM",1,3,28,96,29,99,100,7,670,95.7142857142857,0.428571428571429,0.142857142857143,0.333333333333333,0.291666666666667,0.0303030303030303,0.00432900432900433,0.0344827586206897,0.00492610837438424,1.14285714285714,"behav","primary_kin","SM"
"smsu077","SM",1,5,9,94,10,99,100,5,6092,1218.4,1,0.2,0.2,0.0957446808510638,0.0505050505050505,0.0101010101010101,0.1,0.02,2.08888888888889,"behav","primary_kin","SM"
"smsu078","SM",1,1,7,98,8,99,100,4,3154.2,788.55,0.25,0.25,1,0.0714285714285714,0.0101010101010101,0.00252525252525253,0.125,0.03125,14,"behav","primary_kin","SM"
"smsu079","SM",0,3,14,96,14,99,100,7,4164,594.857142857143,0.428571428571429,0,0,0.145833333333333,0.0303030303030303,0.00432900432900433,0,0,0,"behav","primary_kin","SM"
"smsu080","SM",0,1,11,98,11,99,100,4,1439,359.75,0.25,0,0,0.112244897959184,0.0101010101010101,0.00252525252525253,0,0,0,"behav","primary_kin","SM"
"smsu081","SM",0,2,10,97,10,99,100,6,2253.6,375.6,0.333333333333333,0,0,0.103092783505155,0.0202020202020202,0.00336700336700337,0,0,0,"behav","primary_kin","SM"
"smsu082","SM",1,4,7,95,8,99,100,3,849.8,283.266666666667,1.33333333333333,0.333333333333333,0.25,0.0736842105263158,0.0404040404040404,0.0134680134680135,0.125,0.0416666666666667,3.39285714285714,"behav","primary_kin","SM"
"smsu083","SM",0,1,11,98,11,99,100,3,3770,1256.66666666667,0.333333333333333,0,0,0.112244897959184,0.0101010101010101,0.00336700336700337,0,0,0,"behav","primary_kin","SM"
"smsu084","SM",0,4,10,95,10,99,100,4,5449,1362.25,1,0,0,0.105263157894737,0.0404040404040404,0.0101010101010101,0,0,0,"behav","primary_kin","SM"
"smsu085","SM",0,3,20,96,20,99,100,5,2886.2,577.24,0.6,0,0,0.208333333333333,0.0303030303030303,0.00606060606060606,0,0,0,"behav","primary_kin","SM"
"smsu086","SM",0,2,17,97,17,99,100,6,2650.6,441.766666666667,0.333333333333333,0,0,0.175257731958763,0.0202020202020202,0.00336700336700337,0,0,0,"behav","primary_kin","SM"
"smsu087","SM",0,1,5,98,5,99,100,3,3232,1077.33333333333,0.333333333333333,0,0,0.0510204081632653,0.0101010101010101,0.00336700336700337,0,0,0,"behav","primary_kin","SM"
"smsu088","SM",0,4,1,95,1,99,100,3,1344.6,448.2,1.33333333333333,0,0,0.0105263157894737,0.0404040404040404,0.0134680134680135,0,0,0,"behav","primary_kin","SM"
"smsu089","SM",0,1,14,98,14,99,100,7,3185,455,0.142857142857143,0,0,0.142857142857143,0.0101010101010101,0.00144300144300144,0,0,0,"behav","primary_kin","SM"
"smsu090","SM",1,2,19,97,20,99,100,7,609.6,87.0857142857143,0.285714285714286,0.142857142857143,0.5,0.195876288659794,0.0202020202020202,0.00288600288600289,0.05,0.00714285714285714,2.55263157894737,"behav","primary_kin","SM"
"smsu091","SM",1,1,15,98,16,99,100,6,5777,962.833333333333,0.166666666666667,0.166666666666667,1,0.153061224489796,0.0101010101010101,0.00168350168350168,0.0625,0.0104166666666667,6.53333333333333,"behav","primary_kin","SM"
"smsu092","SM",0,3,12,96,12,99,100,4,1826.6,456.65,0.75,0,0,0.125,0.0303030303030303,0.00757575757575758,0,0,0,"behav","primary_kin","SM"
"smsu093","SM",0,3,18,96,18,99,100,4,1200,300,0.75,0,0,0.1875,0.0303030303030303,0.00757575757575758,0,0,0,"behav","primary_kin","SM"
"smsu094","SM",0,1,7,98,7,99,100,3,2658,886,0.333333333333333,0,0,0.0714285714285714,0.0101010101010101,0.00336700336700337,0,0,0,"behav","primary_kin","SM"
"smsu095","SM",1,1,10,98,11,99,100,5,3604.6,720.92,0.2,0.2,1,0.102040816326531,0.0101010101010101,0.00202020202020202,0.0909090909090909,0.0181818181818182,9.8,"behav","primary_kin","SM"
"smsu096","SM",1,2,10,97,11,99,100,4,2301,575.25,0.5,0.25,0.5,0.103092783505155,0.0202020202020202,0.00505050505050505,0.0909090909090909,0.0227272727272727,4.85,"behav","primary_kin","SM"
"smsu097","SM",0,3,11,96,11,99,100,6,3253,542.166666666667,0.5,0,0,0.114583333333333,0.0303030303030303,0.00505050505050505,0,0,0,"behav","primary_kin","SM"
"smsu098","SM",0,2,8,97,8,99,100,5,3177.2,635.44,0.4,0,0,0.0824742268041237,0.0202020202020202,0.00404040404040404,0,0,0,"behav","primary_kin","SM"
"smsu099","SM",0,2,11,97,11,99,100,6,621,103.5,0.333333333333333,0,0,0.11340206185567,0.0202020202020202,0.00336700336700337,0,0,0,"behav","primary_kin","SM"
"smsu100","SM",0,1,16,98,16,99,100,5,673.6,134.72,0.2,0,0,0.163265306122449,0.0101010101010101,0.00202020202020202,0,0,0,"behav","primary_kin","SM"
"egsu001","EG",0,4,12,55,12,59,60,6,4266.6,711.1,0.666666666666667,0,0,0.218181818181818,0.0677966101694915,0.0112994350282486,0,0,0,"f_info","primary_kin","EG"
"egsu002","EG",1,4,10,55,11,59,60,4,2144,536,1,0.25,0.25,0.181818181818182,0.0677966101694915,0.0169491525423729,0.0909090909090909,0.0227272727272727,1.375,"f_info","primary_kin","EG"
"egsu003","EG",0,2,10,57,10,59,60,7,4821.6,688.8,0.285714285714286,0,0,0.175438596491228,0.0338983050847458,0.00484261501210654,0,0,0,"f_info","primary_kin","EG"
"egsu004","EG",1,5,6,54,7,59,60,7,494,70.5714285714286,0.714285714285714,0.142857142857143,0.2,0.111111111111111,0.0847457627118644,0.0121065375302663,0.142857142857143,0.0204081632653061,1.8,"f_info","primary_kin","EG"
"egsu005","EG",0,3,5,56,5,59,60,5,1068,213.6,0.6,0,0,0.0892857142857143,0.0508474576271186,0.0101694915254237,0,0,0,"f_info","primary_kin","EG"
"egsu006","EG",0,1,4,58,4,59,60,5,2355,471,0.2,0,0,0.0689655172413793,0.0169491525423729,0.00338983050847458,0,0,0,"f_info","primary_kin","EG"
"egsu007","EG",0,2,2,57,2,59,60,7,3493,499,0.285714285714286,0,0,0.0350877192982456,0.0338983050847458,0.00484261501210654,0,0,0,"f_info","primary_kin","EG"
"egsu008","EG",0,4,5,55,5,59,60,5,4806,961.2,0.8,0,0,0.0909090909090909,0.0677966101694915,0.0135593220338983,0,0,0,"f_info","primary_kin","EG"
"egsu009","EG",0,1,7,58,7,59,60,4,1642.6,410.65,0.25,0,0,0.120689655172414,0.0169491525423729,0.00423728813559322,0,0,0,"f_info","primary_kin","EG"
"egsu010","EG",0,4,4,55,4,59,60,5,2292.6,458.52,0.8,0,0,0.0727272727272727,0.0677966101694915,0.0135593220338983,0,0,0,"f_info","primary_kin","EG"
"egsu011","EG",0,1,5,58,5,59,60,3,3093.6,1031.2,0.333333333333333,0,0,0.0862068965517241,0.0169491525423729,0.00564971751412429,0,0,0,"f_info","primary_kin","EG"
"egsu012","EG",0,3,5,56,5,59,60,3,780,260,1,0,0,0.0892857142857143,0.0508474576271186,0.0169491525423729,0,0,0,"f_info","primary_kin","EG"
"egsu013","EG",0,1,11,58,11,59,60,5,3031,606.2,0.2,0,0,0.189655172413793,0.0169491525423729,0.00338983050847458,0,0,0,"f_info","primary_kin","EG"
"egsu014","EG",0,2,1,57,1,59,60,5,934,186.8,0.4,0,0,0.0175438596491228,0.0338983050847458,0.00677966101694915,0,0,0,"f_info","primary_kin","EG"
"egsu015","EG",0,1,5,58,5,59,60,5,4019.6,803.92,0.2,0,0,0.0862068965517241,0.0169491525423729,0.00338983050847458,0,0,0,"f_info","primary_kin","EG"
"egsu016","EG",0,3,4,56,4,59,60,7,1592.6,227.514285714286,0.428571428571429,0,0,0.0714285714285714,0.0508474576271186,0.00726392251815981,0,0,0,"f_info","primary_kin","EG"
"egsu017","EG",0,2,9,57,9,59,60,5,3001,600.2,0.4,0,0,0.157894736842105,0.0338983050847458,0.00677966101694915,0,0,0,"f_info","primary_kin","EG"
"egsu018","EG",0,6,7,53,7,59,60,7,2192,313.142857142857,0.857142857142857,0,0,0.132075471698113,0.101694915254237,0.0145278450363196,0,0,0,"f_info","primary_kin","EG"
"egsu019","EG",0,3,3,56,3,59,60,3,4701,1567,1,0,0,0.0535714285714286,0.0508474576271186,0.0169491525423729,0,0,0,"f_info","primary_kin","EG"
"egsu020","EG",0,1,5,58,5,59,60,5,1875.6,375.12,0.2,0,0,0.0862068965517241,0.0169491525423729,0.00338983050847458,0,0,0,"f_info","primary_kin","EG"
"egsu021","EG",1,2,7,57,8,59,60,6,3349,558.166666666667,0.333333333333333,0.166666666666667,0.5,0.12280701754386,0.0338983050847458,0.00564971751412429,0.125,0.0208333333333333,4.07142857142857,"f_info","primary_kin","EG"
"egsu022","EG",0,3,6,56,6,59,60,4,827,206.75,0.75,0,0,0.107142857142857,0.0508474576271186,0.0127118644067797,0,0,0,"f_info","primary_kin","EG"
"egsu023","EG",0,4,4,55,4,59,60,3,1603.6,534.533333333333,1.33333333333333,0,0,0.0727272727272727,0.0677966101694915,0.0225988700564972,0,0,0,"f_info","primary_kin","EG"
"egsu024","EG",0,2,6,57,6,59,60,3,6942,2314,0.666666666666667,0,0,0.105263157894737,0.0338983050847458,0.0112994350282486,0,0,0,"f_info","primary_kin","EG"
"egsu025","EG",0,3,2,56,2,59,60,3,4155,1385,1,0,0,0.0357142857142857,0.0508474576271186,0.0169491525423729,0,0,0,"f_info","primary_kin","EG"
"egsu026","EG",0,1,6,58,6,59,60,5,2793,558.6,0.2,0,0,0.103448275862069,0.0169491525423729,0.00338983050847458,0,0,0,"f_info","primary_kin","EG"
"egsu027","EG",0,1,6,58,6,59,60,4,1723,430.75,0.25,0,0,0.103448275862069,0.0169491525423729,0.00423728813559322,0,0,0,"f_info","primary_kin","EG"
"egsu028","EG",0,1,5,58,5,59,60,6,264.2,44.0333333333333,0.166666666666667,0,0,0.0862068965517241,0.0169491525423729,0.00282485875706215,0,0,0,"f_info","primary_kin","EG"
"egsu029","EG",0,1,7,58,7,59,60,7,609.2,87.0285714285714,0.142857142857143,0,0,0.120689655172414,0.0169491525423729,0.00242130750605327,0,0,0,"f_info","primary_kin","EG"
"egsu030","EG",0,1,6,58,6,59,60,3,2977,992.333333333333,0.333333333333333,0,0,0.103448275862069,0.0169491525423729,0.00564971751412429,0,0,0,"f_info","primary_kin","EG"
"egsu031","EG",0,3,8,56,8,59,60,5,2813.2,562.64,0.6,0,0,0.142857142857143,0.0508474576271186,0.0101694915254237,0,0,0,"f_info","primary_kin","EG"
"egsu032","EG",0,3,13,56,13,59,60,6,3550,591.666666666667,0.5,0,0,0.232142857142857,0.0508474576271186,0.00847457627118644,0,0,0,"f_info","primary_kin","EG"
"egsu033","EG",0,1,7,58,7,59,60,5,2542.6,508.52,0.2,0,0,0.120689655172414,0.0169491525423729,0.00338983050847458,0,0,0,"f_info","primary_kin","EG"
"egsu034","EG",1,4,8,55,9,59,60,3,1328.8,442.933333333333,1.33333333333333,0.333333333333333,0.25,0.145454545454545,0.0677966101694915,0.0225988700564972,0.111111111111111,0.037037037037037,1.71875,"f_info","primary_kin","EG"
"egsu035","EG",0,1,13,58,13,59,60,5,4859,971.8,0.2,0,0,0.224137931034483,0.0169491525423729,0.00338983050847458,0,0,0,"f_info","primary_kin","EG"
"egsu036","EG",0,1,3,58,3,59,60,3,2867.6,955.866666666667,0.333333333333333,0,0,0.0517241379310345,0.0169491525423729,0.00564971751412429,0,0,0,"f_info","primary_kin","EG"
"egsu037","EG",0,3,1,56,1,59,60,3,3852.8,1284.26666666667,1,0,0,0.0178571428571429,0.0508474576271186,0.0169491525423729,0,0,0,"f_info","primary_kin","EG"
"egsu038","EG",0,1,9,58,9,59,60,7,1392.6,198.942857142857,0.142857142857143,0,0,0.155172413793103,0.0169491525423729,0.00242130750605327,0,0,0,"f_info","primary_kin","EG"
"egsu039","EG",1,4,5,55,6,59,60,3,2142,714,1.33333333333333,0.333333333333333,0.25,0.0909090909090909,0.0677966101694915,0.0225988700564972,0.166666666666667,0.0555555555555556,2.75,"f_info","primary_kin","EG"
"egsu040","EG",0,3,9,56,9,59,60,6,1878.8,313.133333333333,0.5,0,0,0.160714285714286,0.0508474576271186,0.00847457627118644,0,0,0,"f_info","primary_kin","EG"
"egsu041","EG",0,0,7,59,7,59,60,3,2127.6,709.2,0,0,NA,0.11864406779661,0,0,0,0,NA,"f_info","primary_kin","EG"
"egsu042","EG",0,3,7,56,7,59,60,6,634.6,105.766666666667,0.5,0,0,0.125,0.0508474576271186,0.00847457627118644,0,0,0,"f_info","primary_kin","EG"
"egsu043","EG",2,7,5,52,7,59,60,4,1585.2,396.3,1.75,0.5,0.285714285714286,0.0961538461538462,0.11864406779661,0.0296610169491525,0.285714285714286,0.0714285714285714,2.97142857142857,"f_info","primary_kin","EG"
"egsu044","EG",0,2,10,57,10,59,60,4,2238.8,559.7,0.5,0,0,0.175438596491228,0.0338983050847458,0.00847457627118644,0,0,0,"f_info","primary_kin","EG"
"egsu045","EG",0,3,10,56,10,59,60,5,2421,484.2,0.6,0,0,0.178571428571429,0.0508474576271186,0.0101694915254237,0,0,0,"f_info","primary_kin","EG"
"egsu046","EG",0,1,8,58,8,59,60,3,1830,610,0.333333333333333,0,0,0.137931034482759,0.0169491525423729,0.00564971751412429,0,0,0,"f_info","primary_kin","EG"
"egsu047","EG",2,5,4,54,6,59,60,3,2739.6,913.2,1.66666666666667,0.666666666666667,0.4,0.0740740740740741,0.0847457627118644,0.0282485875706215,0.333333333333333,0.111111111111111,5.4,"f_info","primary_kin","EG"
