"su_id","site","adult_count","num_surveyed","su_size","out_degree","in_degree","degree","out_degree_weighted","in_degree_weighted","degree_weighted","sampled","rank_degree","degree_per_adult","rank_degree_peradult","degree_per_capita","rank_degree_percap","rank_degree_weighted","degree_per_adult_weighted","rank_degree_peradult_weighted","degree_percap_weighted","rank_degree_percap_weighted","rank_in_degree","in_degree_peradult","rank_in_degree_peradult","in_degree_percap","rank_in_degree_percap","rank_in_degree_weighted","in_degree_peradult_weighted","rank_in_degree_peradult_weighted","in_degree_percap_weighted","rank_in_degree_percap_weighted","rank_out_degree","out_degree_peradult","rank_out_degree_peradult","out_degree_percap","rank_out_degree_percap","rank_out_degree_weighted","out_degree_peradult_weighted","rank_out_degree_peradult_weighted","out_degree_percap_weighted","rank_out_degree_percap_weighted","log_degree","log_degree_pa","std_degree","std_degree_pa","std_log_degree","std_log_degree_pa","network","eigen","pagerank","betweenness","katz_0.9","katz_0.2","katz_0.9_weighted","katz_0.2_weighted","katz_0.2_directed","katz_0.2_directed_weighted","katz_0.9_directed","katz_0.9_directed_weighted","eigen_weighted","eigen_weighted_directed","pagerank_weighted","pagerank_weighted_directed","betweenness_weighted","betweenness_weighted_directed","rank_eigen","rank_pagerank","rank_betweenness","rank_eigen_weighted","rank_pagerank_weighted","rank_betweenness_weighted","rank_eigen_weighted_directed","rank_pagerank_weighted_directed","rank_betweenness_weighted_directed","rank_katz_0.9","rank_katz_0.2","rank_katz_0.9_weighted","rank_katz_0.2_weighted","rank_katz_0.2_directed","rank_katz_0.2_directed_weighted","rank_katz_0.9_directed","rank_katz_0.9_directed_weighted","rank_size","able_count","able_count_pa","rank_able_count_pa","rank_adult_count","primary_kin","secondary_kin","avg_age","max_edu","wealth_per_capita","wealth_per_adult","wealth","log_wealth","rank_wealth","log_wpa","rank_wpa","std_wealth","std_wpa","std_able_count_pa","std_log_able_count_pa","std_log_wealth","std_log_wpa","wealth_per_able","log_wpable","rank_wpable","rank_wpc","gini_wealth","gini_wealth_per_adult","gini_wealth_per_capita","alter_count","alter_res_count","rank_res_count","externals_count","externals_status_count","externals_wealth_count","rank_ext_count","rank_alt_count","ext_count_per_adult","rank_ext_count_peradult","ext_count_per_surv","rank_ext_count_persurv","alt_count_per_surv","res_count_per_surv","rank_alt_count_persurv","rank_res_count_persurv","prop_external","rank_prop_ext"
"smsu058","SM",2,2,5,16,26,37,9.5,9.16666666666667,18.6666666666667,TRUE,0.101010101010101,18.5,0.585858585858586,7.4,0.0707070707070707,0.131313131313131,9.33333333333333,0.707070707070707,3.73333333333333,0.141414141414141,0.262626262626263,13,0.808080808080808,5.2,0.292929292929293,0.303030303030303,4.58333333333333,0.777777777777778,1.83333333333333,0.292929292929293,0,8,0.0505050505050505,3.2,0,0.0606060606060606,4.75,0.646464646464647,1.9,0.212121212121212,3.61091791264422,2.91777073208428,-1.24412598441425,0.134641878399189,-1.27303215757819,0.229856515150921,"sum",0.533154745711797,0.00818724807295652,2.37619047619048,6.81874835885806,0.121286224435001,-0.137153645473917,1.62979786534818,-0.253583231408875,-0.43691764613618,-0.00829774397488651,-0.501894407561742,0.533154745711797,0.362843646796021,0.00818724807295652,0.00811601046844363,15.0333333333333,117.55,0.181818181818182,0.121212121212121,0.363636363636364,0.181818181818182,0.121212121212121,0.191919191919192,0.282828282828283,0.272727272727273,0.767676767676768,0.777777777777778,0.606060606060606,0.424242424242424,0.98989898989899,0.343434343434343,0.676767676767677,0.464646464646465,0.393939393939394,0.373737373737374,4,2,0.909090909090909,0,2,2,26.6,12,600.32,1500.8,3001.6,8.00690075881191,0.686868686868687,7.31375357825196,0.848484848484849,0.427378669293956,1.0171113162087,1.45632805882274,1.22728345817323,0.628479932497289,0.963005707175194,750.4,6.62060639769201,0.575757575757576,0.656565656565657,0.340335777144293,0.369823333875643,0.366249336797327,27,27,0.0505050505050505,0,NA,NA,0,0.0505050505050505,0,0,0,0,13.5,13.5,0.232323232323232,0.232323232323232,0,0
"smsu059","SM",3,3,3,27,25,43,10,8.4,18.4,TRUE,0.242424242424242,14.3333333333333,0.101010101010101,14.3333333333333,0.898989898989899,0.111111111111111,6.13333333333333,0.101010101010101,6.13333333333333,0.828282828282828,0.242424242424242,8.33333333333333,0.0909090909090909,8.33333333333333,0.838383838383838,0.222222222222222,2.8,0.0707070707070707,2.8,0.727272727272727,0.292929292929293,9,0.121212121212121,9,0.909090909090909,0.121212121212121,3.33333333333333,0.232323232323232,3.33333333333333,0.828282828282828,3.76120011569356,2.66258782702545,-0.712448213297051,-1.07399257760789,-0.626656710830805,-1.14093873007905,"sum",0.51445815117679,0.00812702560744345,4.75436507936508,7.797840372755,-1.00506750729927,0.275822987748899,-0.441267808859851,0.200105875178898,-0.353822672394159,-0.0160920318158886,-2.18636847376223,0.51445815117679,0.346115507605624,0.00812702560744345,0.00795497466098988,6.58333333333333,26.4595238095238,0.121212121212121,0.111111111111111,0.505050505050505,0.121212121212121,0.111111111111111,0.0909090909090909,0.252525252525253,0.252525252525253,0.0404040404040404,0.808080808080808,0.121212121212121,0.707070707070707,0.363636363636364,0.727272727272727,0.727272727272727,0.454545454545455,0.181818181818182,0,3,1,0.181818181818182,0.353535353535354,2,4,31.6666666666667,7,627.666666666667,627.666666666667,1883,7.54062152865715,0.414141414141414,6.44200923998904,0.404040404040404,-0.344210390936939,-0.452125283402818,-0.57151328555796,-0.388094736881131,-0.0235639652016341,-0.102075762867317,627.666666666667,6.44200923998904,0.474747474747475,0.686868686868687,0.340335777144293,0.369823333875643,0.366249336797327,37,37,0.232323232323232,0,NA,NA,0,0.232323232323232,0,0,0,0,12.3333333333333,12.3333333333333,0.0505050505050505,0.0505050505050505,0,0
"smsu060","SM",3,4,7,47,35,64,13.75,12.4333333333333,26.1833333333333,TRUE,0.858585858585859,21.3333333333333,0.858585858585859,9.14285714285714,0.282828282828283,0.777777777777778,8.72777777777778,0.606060606060606,3.74047619047619,0.161616161616162,0.636363636363636,11.6666666666667,0.666666666666667,5,0.212121212121212,0.616161616161616,4.14444444444444,0.606060606060606,1.77619047619048,0.222222222222222,0.929292929292929,15.6666666666667,0.95959595959596,6.71428571428571,0.585858585858586,0.868686868686869,4.58333333333333,0.616161616161616,1.96428571428571,0.262626262626263,4.15888308335967,3.06027079469156,1.14842398561316,0.956513308484003,1.08380867145146,0.995340426473297,"sum",0.716051794877914,0.0109672623442781,57.14329004329,-8.37372417022284,0.633409560009959,-0.0233616088616876,-0.156913214706769,0.427885216340641,-0.497448511758809,0.405618129299493,-4.39139931755691,0.716051794877914,0.451643291887879,0.0109672623442781,0.0101758473211407,24.8333333333333,51.7857142857143,0.727272727272727,0.777777777777778,0.797979797979798,0.727272727272727,0.777777777777778,0.373737373737374,0.474747474747475,0.555555555555556,0.212121212121212,0.161616161616162,0.777777777777778,0.505050505050505,0.464646464646465,0.858585858585859,0.626262626262626,0.818181818181818,0.0808080808080808,0.858585858585859,5,1.66666666666667,0.828282828282828,0.353535353535354,4,7,23.8571428571429,11,524.714285714286,1224.33333333333,3673,8.20876404581967,0.838383838383838,7.11015175715156,0.707070707070707,0.89049765287971,0.551896062441506,0.780380944029171,0.802383414440236,0.910765129758107,0.714248683581487,734.6,6.59932613338557,0.565656565656566,0.575757575757576,0.340335777144293,0.369823333875643,0.366249336797327,71,71,0.878787878787879,0,NA,NA,0,0.878787878787879,0,0,0,0,17.75,17.75,0.909090909090909,0.909090909090909,0,0
"smsu061","SM",2,2,4,18,14,24,10.5,5.36666666666667,15.8666666666667,TRUE,0,12,0,6,0,0.0202020202020202,7.93333333333333,0.424242424242424,3.96666666666667,0.232323232323232,0,7,0.0101010101010101,3.5,0.0101010101010101,0.0303030303030303,2.68333333333333,0.0505050505050505,1.34166666666667,0.0303030303030303,0.0202020202020202,9,0.121212121212121,4.5,0.0808080808080808,0.242424242424242,5.25,0.717171717171717,2.625,0.606060606060606,3.17805383034795,2.484906649788,-2.39609448850153,-1.75082787297186,-3.13481425085305,-2.09540906526007,"sum",0.450573342174908,0.00720580145538318,0,3.87211640466275,0.99584066128988,0.059677312332063,-0.301874073525661,0.971100875852313,0.435706095316134,1.03358433442822,-0.339686792486612,0.450573342174908,0.19815578567833,0.00720580145538318,0.00505522324919019,71.75,83.6666666666667,0.0303030303030303,0.0202020202020202,0,0.0303030303030303,0.0202020202020202,0.868686868686869,0.0101010101010101,0,0.515151515151515,0.707070707070707,0.888888888888889,0.515151515151515,0.414141414141414,0.98989898989899,1,0.95959595959596,0.414141414141414,0.151515151515152,3,1.5,0.606060606060606,0,2,3,26.25,9,711.65,1423.3,2846.6,7.95388057863653,0.636363636363636,7.26073339807658,0.818181818181818,0.320462609633855,0.886700722404901,0.442407386632388,0.556840931708293,0.554336623719027,0.898226609721415,948.866666666667,6.85526828996842,0.707070707070707,0.767676767676768,0.340335777144293,0.369823333875643,0.366249336797327,20,20,0,0,NA,NA,0,0,0,0,0,0,10,10,0,0,0,0
"smsu062","SM",3,3,4,22,24,43,9,8.5,17.5,TRUE,0.242424242424242,14.3333333333333,0.101010101010101,10.75,0.595959595959596,0.0606060606060606,5.83333333333333,0.0404040404040404,4.375,0.383838383838384,0.222222222222222,8,0.0505050505050505,6,0.444444444444444,0.242424242424242,2.83333333333333,0.0808080808080808,2.125,0.414141414141414,0.121212121212121,7.33333333333333,0.0101010101010101,5.5,0.303030303030303,0.0505050505050505,3,0.131313131313131,2.25,0.404040404040404,3.76120011569356,2.66258782702545,-0.712448213297051,-1.07399257760789,-0.626656710830805,-1.14093873007905,"sum",0.493673913060256,0.00778873407321404,1.73614718614719,12.3320128809,-1.22169634090028,-1.65152850090355,-0.292805948967552,0.720557771279933,-0.0844573017705169,1.03428368173066,0.052600241867361,0.493673913060256,0.327975036006989,0.00778873407321404,0.00737257492451404,7,42.9833333333333,0.0505050505050505,0.0606060606060606,0.313131313131313,0.0505050505050505,0.0606060606060606,0.101010101010101,0.232323232323232,0.212121212121212,0.161616161616162,0.93939393939394,0.0505050505050505,0,0.424242424242424,0.95959595959596,0.848484848484849,0.96969696969697,0.484848484848485,0.151515151515152,4,1.33333333333333,0.424242424242424,0.353535353535354,2,5,28.5,9,437.15,582.866666666667,1748.6,7.46657074674679,0.353535353535354,6.36795845807868,0.353535353535354,-0.436916961377698,-0.527511020208113,0.104433829235606,0.282347789583801,-0.127116423346639,-0.192549669256025,437.15,6.0802763856269,0.323232323232323,0.444444444444444,0.340335777144293,0.369823333875643,0.366249336797327,37,37,0.232323232323232,0,NA,NA,0,0.232323232323232,0,0,0,0,12.3333333333333,12.3333333333333,0.0505050505050505,0.0505050505050505,0,0
"smsu063","SM",3,3,5,26,31,46,10.3333333333333,11.0833333333333,21.4166666666667,TRUE,0.303030303030303,15.3333333333333,0.202020202020202,9.2,0.303030303030303,0.313131313131313,7.13888888888889,0.252525252525253,4.28333333333333,0.343434343434343,0.484848484848485,10.3333333333333,0.484848484848485,6.2,0.515151515151515,0.444444444444444,3.69444444444444,0.404040404040404,2.21666666666667,0.454545454545455,0.272727272727273,8.66666666666667,0.101010101010101,5.2,0.222222222222222,0.212121212121212,3.44444444444444,0.292929292929293,2.06666666666667,0.333333333333333,3.8286413964891,2.73002910782099,-0.44660932773845,-0.783920308166192,-0.336586515432373,-0.77865667585828,"sum",0.591115676836406,0.00922135344444495,3.57063492063492,10.7492435243615,0.0601945177352085,-0.151133928776534,1.78499705023428,0.0492040892741001,-0.87386045418553,0.364603927573697,-1.04246657672815,0.591115676836406,0.458669892790285,0.00922135344444495,0.00991452095762902,20.5,85.8166666666667,0.292929292929293,0.313131313131313,0.454545454545455,0.292929292929293,0.313131313131313,0.262626262626263,0.515151515151515,0.515151515151515,0.535353535353535,0.898989898989899,0.575757575757576,0.414141414141414,1,0.595959595959596,0.383838383838384,0.808080808080808,0.323232323232323,0.373737373737374,4,1.33333333333333,0.424242424242424,0.353535353535354,1,3,26,6,334.32,557.2,1671.6,7.42153653057376,0.333333333333333,6.32292424190565,0.333333333333333,-0.490030100692716,-0.570700765252813,0.104433829235606,0.282347789583801,-0.190092176809929,-0.247571660289957,417.9,6.03524216945387,0.292929292929293,0.343434343434343,0.340335777144293,0.369823333875643,0.366249336797327,46,46,0.494949494949495,0,NA,NA,0,0.494949494949495,0,0,0,0,15.3333333333333,15.3333333333333,0.646464646464647,0.646464646464647,0,0
"smsu064","SM",2,2,3,18,23,37,9.5,10.15,19.65,TRUE,0.101010101010101,18.5,0.585858585858586,12.3333333333333,0.777777777777778,0.202020202020202,9.825,0.797979797979798,6.55,0.909090909090909,0.212121212121212,11.5,0.656565656565657,7.66666666666667,0.757575757575758,0.363636363636364,5.075,0.838383838383838,3.38333333333333,0.888888888888889,0.0202020202020202,9,0.121212121212121,6,0.444444444444444,0.0606060606060606,4.75,0.646464646464647,3.16666666666667,0.777777777777778,3.61091791264422,2.91777073208428,-1.24412598441425,0.134641878399189,-1.27303215757819,0.229856515150921,"sum",0.5094013619014,0.00865687041807957,0,0.329177547443066,-0.334288162500476,0.78376060271248,0.104247978168292,1.01311856912358,0.166266832115141,-0.154278191361179,-1.96951646790412,0.5094013619014,0.326419897041504,0.00865687041807957,0.00768064330547194,20.75,175.266666666667,0.0909090909090909,0.232323232323232,0,0.0909090909090909,0.232323232323232,0.272727272727273,0.222222222222222,0.232323232323232,0.93939393939394,0.515151515151515,0.393939393939394,0.94949494949495,0.696969696969697,1,0.97979797979798,0.353535353535354,0.222222222222222,0,1,0.5,0.0303030303030303,0,1,2,38.3333333333333,11,720,1080,2160,7.67786350067821,0.474747474747475,6.98471632011827,0.595959595959596,-0.153141045608888,0.309023859787544,-1.58543395774831,-2.00347293193549,0.168354920687401,0.560993934675334,2160,7.67786350067821,0.97979797979798,0.777777777777778,0.340335777144293,0.369823333875643,0.366249336797327,26,26,0.0404040404040404,0,NA,NA,0,0.0404040404040404,0,0,0,0,13,13,0.131313131313131,0.131313131313131,0,0
"smsu065","SM",5,5,5,46,42,65,12.8,15.95,28.75,TRUE,0.888888888888889,13,0.0505050505050505,13,0.828282828282828,0.888888888888889,5.75,0.0202020202020202,5.75,0.747474747474748,0.888888888888889,8.4,0.101010101010101,8.4,0.858585858585859,0.868686868686869,3.19,0.161616161616162,3.19,0.828282828282828,0.919191919191919,9.2,0.222222222222222,9.2,0.929292929292929,0.727272727272727,2.56,0.0707070707070707,2.56,0.565656565656566,4.17438726989564,2.56494935746154,1.23703694746602,-1.46075560353016,1.15049338391438,-1.6654344826409,"sum",0.787642204823386,0.0118714759555329,150.698412698413,0.770549572961013,-1.54805069359179,1.02510389693929,-0.365273256043733,-0.247527398311685,-1.41269115001568,0.521977807774767,3.36769132208476,0.787642204823387,0.639074302562457,0.0118714759555329,0.0131180862160664,66.8333333333333,135.87619047619,0.878787878787879,0.878787878787879,0.93939393939394,0.878787878787879,0.878787878787879,0.838383838383838,0.868686868686869,0.858585858585859,0.828282828282828,0.545454545454545,0.0202020202020202,1,0.383838383838384,0.353535353535354,0.141414141414141,0.848484848484849,0.888888888888889,0.373737373737374,5,1,0.181818181818182,0.95959595959596,3,4,26.6,12,182,182,910,6.8134445995109,0.181818181818182,5.2040066870768,0.0707070707070707,-1.01536733319035,-1.20205631099715,-0.57151328555796,-0.388094736881131,-1.0404466580891,-1.61464489706968,182,5.2040066870768,0.121212121212121,0.191919191919192,0.340335777144293,0.369823333875643,0.366249336797327,76,76,0.94949494949495,0,NA,NA,0,0.94949494949495,0,0,0,0,15.2,15.2,0.626262626262626,0.626262626262626,0,0
"smsu066","SM",2,2,3,25,19,37,13.5,6.01666666666667,19.5166666666667,TRUE,0.101010101010101,18.5,0.585858585858586,12.3333333333333,0.777777777777778,0.191919191919192,9.75833333333333,0.787878787878788,6.50555555555555,0.898989898989899,0.0707070707070707,9.5,0.303030303030303,6.33333333333333,0.535353535353535,0.0707070707070707,3.00833333333333,0.121212121212121,2.00555555555556,0.333333333333333,0.252525252525253,12.5,0.797979797979798,8.33333333333333,0.868686868686869,0.838383838383838,6.75,0.929292929292929,4.5,0.98989898989899,3.61091791264422,2.91777073208428,-1.24412598441425,0.134641878399189,-1.27303215757819,0.229856515150921,"sum",0.570124447746471,0.00848612682544217,0.342857142857143,-2.62579729855299,1.29943285205449,0.703469343352174,-0.0981485683128589,-0.0222347128583127,-0.101058685422061,-0.00388823843022123,2.49851080095915,0.570124447746471,0.258359757158774,0.00848612682544217,0.00617752818616652,17,66.2333333333333,0.232323232323232,0.191919191919192,0.101010101010101,0.232323232323232,0.191919191919192,0.242424242424242,0.0909090909090909,0.0909090909090909,0.363636363636364,0.353535353535354,0.93939393939394,0.929292929292929,0.545454545454545,0.505050505050505,0.818181818181818,0.494949494949495,0.838383838383838,0,3,1.5,0.606060606060606,0,3,7,36.3333333333333,12,969,1453.5,2907,7.97487690055888,0.666666666666667,7.28172971999893,0.838383838383838,0.362125383849792,0.937518786054899,0.442407386632388,0.556840931708293,0.583697836267668,0.923879536201104,969,6.87626461189077,0.717171717171717,0.898989898989899,0.340335777144293,0.369823333875643,0.366249336797327,34,34,0.171717171717172,0,NA,NA,0,0.171717171717172,0,0,0,0,17,17,0.848484848484849,0.848484848484849,0,0
"smsu067","SM",3,3,7,28,32,50,11.3333333333333,12.05,23.3833333333333,TRUE,0.434343434343434,16.6666666666667,0.373737373737374,7.14285714285714,0.0303030303030303,0.494949494949495,7.79444444444445,0.373737373737374,3.34047619047619,0.0404040404040404,0.525252525252525,10.6666666666667,0.555555555555556,4.57142857142857,0.131313131313131,0.555555555555556,4.01666666666667,0.575757575757576,1.72142857142857,0.191919191919192,0.353535353535354,9.33333333333333,0.242424242424242,4,0.0404040404040404,0.383838383838384,3.77777777777778,0.414141414141414,1.61904761904762,0.0808080808080808,3.91202300542815,2.81341071676004,-0.0921574803269823,-0.397157282243926,0.022044271413363,-0.33074613480175,"sum",0.642021123670809,0.00995626234563315,0.147619047619048,-0.924248736126088,0.572001478637473,-1.12888098440673,-1.20035830607737,-0.877546783221584,-0.61786919998446,-1.00635485585395,0.725199781663609,0.642021123670809,0.442699161647973,0.00995626234563315,0.00997884688119587,36,75.325,0.454545454545455,0.515151515151515,0.0505050505050505,0.454545454545455,0.515151515151515,0.545454545454545,0.454545454545455,0.525252525252525,0.444444444444444,0.454545454545455,0.737373737373737,0.0303030303030303,0.111111111111111,0.111111111111111,0.555555555555556,0.0303030303030303,0.656565656565657,0.858585858585859,2,0.666666666666667,0.0808080808080808,0.353535353535354,2,3,20.2857142857143,11,258.657142857143,603.533333333333,1810.6,7.50141356104134,0.363636363636364,6.40280127237323,0.383838383838384,-0.394150537513657,-0.492734861860432,-1.24746040035153,-1.33303040547055,-0.0783923048996788,-0.149979348761366,905.3,6.8082663804814,0.666666666666667,0.252525252525253,0.340335777144293,0.369823333875643,0.366249336797327,48,48,0.606060606060606,0,NA,NA,0,0.606060606060606,0,0,0,0,16,16,0.787878787878788,0.787878787878788,0,0
"smsu068","SM",2,2,3,22,17,33,11,4.95,15.95,TRUE,0.0404040404040404,16.5,0.333333333333333,11,0.616161616161616,0.0303030303030303,7.975,0.454545454545455,5.31666666666667,0.676767676767677,0.0303030303030303,8.5,0.111111111111111,5.66666666666667,0.333333333333333,0.0101010101010101,2.475,0.0303030303030303,1.65,0.111111111111111,0.121212121212121,11,0.565656565656566,7.33333333333333,0.737373737373737,0.313131313131313,5.5,0.757575757575758,3.66666666666667,0.929292929292929,3.49650756146648,2.80336038090653,-1.59857783182572,-0.445502660484209,-1.76511997872066,-0.384734675287126,"sum",0.434839074467405,0.00725744927388376,1.06700244200244,-5.92020256178955,0.889310991560227,-0.488922569830393,-0.0157505677251887,0.31866005700677,0.13037131126169,0.556264480292422,-3.42231427134258,0.434839074467405,0.210874666193427,0.00725744927388376,0.00552781185450854,3.25,24.5452380952381,0.0101010101010101,0.0303030303030303,0.212121212121212,0.0101010101010101,0.0303030303030303,0.0303030303030303,0.0202020202020202,0.0202020202020202,0.0101010101010101,0.282828282828283,0.848484848484849,0.242424242424242,0.626262626262626,0.808080808080808,0.95959595959596,0.878787878787879,0.101010101010101,0,3,1.5,0.606060606060606,0,4,5,27,2,1544.66666666667,2317,4634,8.44117570499232,0.929292929292929,7.74802852443238,0.98989898989899,1.55337722277233,2.39054520863016,0.442407386632388,0.556840931708293,1.23576910659687,1.49359498407505,1544.66666666667,7.34256341632421,0.929292929292929,1,0.340335777144293,0.369823333875643,0.366249336797327,29,29,0.101010101010101,0,NA,NA,0,0.101010101010101,0,0,0,0,14.5,14.5,0.434343434343434,0.434343434343434,0,0
"smsu069","SM",3,4,6,37,37,59,11.75,15.75,27.5,TRUE,0.717171717171717,19.6666666666667,0.717171717171717,9.83333333333333,0.404040404040404,0.838383838383838,9.16666666666667,0.686868686868687,4.58333333333333,0.434343434343434,0.737373737373737,12.3333333333333,0.727272727272727,6.16666666666667,0.484848484848485,0.848484848484849,5.25,0.868686868686869,2.625,0.656565656565657,0.747474747474748,12.3333333333333,0.777777777777778,6.16666666666667,0.484848484848485,0.505050505050505,3.91666666666667,0.464646464646465,1.95833333333333,0.252525252525253,4.07753744390572,2.97892515523761,0.705359176348821,0.473059526081172,0.733934747752474,0.558366735943503,"sum",0.788886364216128,0.0113514277064632,65.8722222222222,-5.95919667702717,-0.389355878729802,0.600384383671325,-0.103046509887541,-0.516822956504706,-1.85048734793271,0.078357493264982,3.61235450398474,0.788886364216128,0.69082784625674,0.0113514277064632,0.0136286871747103,63.25,176.078571428571,0.888888888888889,0.828282828282828,0.818181818181818,0.888888888888889,0.828282828282828,0.787878787878788,0.898989898989899,0.868686868686869,0.94949494949495,0.272727272727273,0.353535353535354,0.868686868686869,0.535353535353535,0.232323232323232,0.0808080808080808,0.565656565656566,0.919191919191919,0.656565656565657,5,1.66666666666667,0.828282828282828,0.353535353535354,1,1,25.8333333333333,12,65.9333333333333,131.866666666667,395.6,5.98040359974856,0.0202020202020202,4.88179131108045,0.0505050505050505,-1.37019069505587,-1.28641654027927,0.780380944029171,0.802383414440236,-2.20536944533778,-2.00832181732401,79.12,4.37096568731446,0,0.0101010101010101,0.340335777144293,0.369823333875643,0.366249336797327,56,56,0.727272727272727,0,NA,NA,0,0.727272727272727,0,0,0,0,14,14,0.292929292929293,0.292929292929293,0,0
"smsu070","SM",3,4,6,39,37,61,11.5,13.4166666666667,24.9166666666667,TRUE,0.777777777777778,20.3333333333333,0.767676767676768,10.1666666666667,0.494949494949495,0.646464646464647,8.30555555555556,0.535353535353535,4.15277777777778,0.282828282828283,0.737373737373737,12.3333333333333,0.727272727272727,6.16666666666667,0.484848484848485,0.717171717171717,4.47222222222222,0.727272727272727,2.23611111111111,0.484848484848485,0.797979797979798,13,0.828282828282828,6.5,0.565656565656566,0.434343434343434,3.83333333333333,0.444444444444444,1.91666666666667,0.232323232323232,4.11087386417331,3.0122615755052,0.882585100054555,0.666441039042304,0.87731728478082,0.737443803763811,"sum",0.707689347332983,0.0104299365543535,45.5357142857143,12.196735432244,-0.188636123432411,-0.413725825544113,0.408421759319151,-0.778656076269939,-1.19051397110521,-0.0342116302911242,-2.00861234019627,0.707689347332983,0.544167605326161,0.0104299365543535,0.011316694497796,23.5,28.15,0.666666666666667,0.636363636363636,0.777777777777778,0.666666666666667,0.636363636363636,0.343434343434343,0.757575757575758,0.747474747474748,0.0505050505050505,0.929292929292929,0.464646464646465,0.272727272727273,0.777777777777778,0.151515151515152,0.212121212121212,0.434343434343434,0.202020202020202,0.656565656565657,4,1.33333333333333,0.424242424242424,0.353535353535354,2,7,23.5,12,1026.76666666667,2053.53333333333,6160.6,8.72592945438164,0.98989898989899,7.62731716571353,0.95959595959596,2.60639694326982,1.94720528027522,0.104433829235606,0.282347789583801,1.63396815263753,1.34611202863506,1540.15,7.33963509326175,0.919191919191919,0.909090909090909,0.340335777144293,0.369823333875643,0.366249336797327,57,57,0.757575757575758,0,NA,NA,0,0.757575757575758,0,0,0,0,14.25,14.25,0.383838383838384,0.383838383838384,0,0
"smsu071","SM",2,3,5,34,21,47,13.3333333333333,8.35,21.6833333333333,TRUE,0.333333333333333,23.5,0.909090909090909,9.4,0.333333333333333,0.343434343434343,10.8416666666667,0.888888888888889,4.33666666666666,0.373737373737374,0.161616161616162,10.5,0.525252525252525,4.2,0.0707070707070707,0.202020202020202,4.175,0.626262626262626,1.67,0.131313131313131,0.646464646464647,17,0.98989898989899,6.8,0.606060606060606,0.828282828282828,6.66666666666667,0.919191919191919,2.66666666666667,0.636363636363636,3.85014760171006,3.15700042115011,-0.357996365885583,1.58500322560768,-0.244086653669118,1.51495404240767,"sum",0.601888197471132,0.0093156747789649,16.0611111111111,-0.616398740255378,-0.088925382616288,0.142438536708226,-0.0187737920477895,-0.39695714407393,-0.55085045699809,-0.0573279669905728,-0.757987237107344,0.601888197471132,0.36435353928055,0.0093156747789649,0.00847993418218096,25.6666666666667,131.9,0.323232323232323,0.343434343434343,0.666666666666667,0.323232323232323,0.343434343434343,0.393939393939394,0.292929292929293,0.323232323232323,0.808080808080808,0.464646464646465,0.535353535353535,0.595959595959596,0.616161616161616,0.252525252525253,0.595959595959596,0.404040404040404,0.383838383838384,0.373737373737374,4,2,0.909090909090909,0,4,8,21.4,11,275.2,688,1376,7.22693601849329,0.292929292929293,6.53378883793334,0.444444444444444,-0.693929373179979,-0.350601337258783,1.45632805882274,1.22728345817323,-0.462221124841872,0.0100588903880329,344,5.8406416573734,0.242424242424242,0.262626262626263,0.340335777144293,0.369823333875643,0.366249336797327,49,49,0.616161616161616,0,NA,NA,0,0.616161616161616,0,0,0,0,16.3333333333333,16.3333333333333,0.828282828282828,0.828282828282828,0,0
"smsu072","SM",2,2,4,21,19,37,12.5,6.81666666666667,19.3166666666667,TRUE,0.101010101010101,18.5,0.585858585858586,9.25,0.323232323232323,0.181818181818182,9.65833333333333,0.767676767676768,4.82916666666667,0.525252525252525,0.0707070707070707,9.5,0.303030303030303,4.75,0.151515151515152,0.111111111111111,3.40833333333333,0.272727272727273,1.70416666666667,0.181818181818182,0.0909090909090909,10.5,0.484848484848485,5.25,0.232323232323232,0.646464646464647,6.25,0.858585858585859,3.125,0.757575757575758,3.61091791264422,2.91777073208428,-1.24412598441425,0.134641878399189,-1.27303215757819,0.229856515150921,"sum",0.527624419245692,0.0084823088777851,0.233766233766234,-2.33179758061745,-0.643222002592486,-0.504871888115621,-0.820613216971572,-0.168362302777864,0.156711052344071,-0.589132952224674,2.01554322186128,0.527624419245692,0.246817045625661,0.0084823088777851,0.00607993735863307,44.1666666666667,99.3142857142857,0.161616161616162,0.181818181818182,0.0707070707070707,0.161616161616162,0.181818181818182,0.656565656565657,0.0606060606060606,0.0505050505050505,0.666666666666667,0.373737373737374,0.242424242424242,0.222222222222222,0.202020202020202,0.404040404040404,0.96969696969697,0.161616161616162,0.818181818181818,0.151515151515152,3,1.5,0.606060606060606,0,2,2,25,9,519.3,1038.6,2077.2,7.63877611197016,0.464646464646465,6.94562893141022,0.585858585858586,-0.210254914898284,0.239359361936223,0.442407386632388,0.556840931708293,0.113695198281132,0.513237669910545,692.4,6.54016382330205,0.525252525252525,0.555555555555556,0.340335777144293,0.369823333875643,0.366249336797327,30,30,0.121212121212121,0,NA,NA,0,0.121212121212121,0,0,0,0,15,15,0.515151515151515,0.515151515151515,0,0
