"waveid","sui","suj","distance"
1,"egsu031","egsu004",833
1,"egsu031","egsu005",445
1,"egsu031","egsu006",276
1,"egsu031","egsu007",982
1,"egsu031","egsu008",766
1,"egsu031","egsu009",465
1,"egsu031","egsu010",285
1,"egsu031","egsu011",886
1,"egsu031","egsu012",227
1,"egsu031","egsu013",1311
1,"egsu031","egsu014",1029
1,"egsu031","egsu015",1004
1,"egsu031","egsu016",968
1,"egsu031","egsu017",797
1,"egsu031","egsu018",836
1,"egsu031","egsu019",871
1,"egsu031","egsu020",943
1,"egsu031","egsu021",1024
1,"egsu031","egsu022",432
1,"egsu031","egsu023",1128
1,"egsu031","egsu024",1171
1,"egsu031","egsu025",952
1,"egsu031","egsu026",583
1,"egsu031","egsu027",249
1,"egsu031","egsu028",879
1,"egsu031","egsu029",1143
1,"egsu031","egsu030",558
1,"egsu031","egsu031",0
1,"egsu031","egsu032",935
1,"egsu031","egsu033",1314
1,"egsu031","egsu034",681
1,"egsu031","egsu035",858
1,"egsu031","egsu036",277
1,"egsu031","egsu037",680
1,"egsu031","egsu038",1546
1,"egsu031","egsu039",197
1,"egsu031","egsu040",1185
1,"egsu031","egsu041",766
1,"egsu031","egsu042",1077
1,"egsu031","egsu043",816
1,"egsu031","egsu044",1075
1,"egsu031","egsu045",478
1,"egsu031","egsu046",511
1,"egsu031","egsu047",320
1,"egsu031","egsu048",1514
1,"egsu031","egsu049",630
1,"egsu031","egsu050",375
1,"egsu031","egsu051",774
1,"egsu031","egsu052",1019
1,"egsu031","egsu053",464
1,"egsu031","egsu054",517
1,"egsu031","egsu055",696
1,"egsu031","egsu056",651
1,"egsu031","egsu057",985
1,"egsu031","egsu058",1399
1,"egsu031","egsu059",1084
1,"egsu031","egsu060",416
1,"egsu032","egsu001",786
1,"egsu032","egsu002",588
1,"egsu032","egsu003",1122
1,"egsu032","egsu004",1475
1,"egsu032","egsu005",745
1,"egsu032","egsu006",869
1,"egsu032","egsu007",816
1,"egsu032","egsu008",1701
1,"egsu032","egsu009",521
1,"egsu032","egsu010",1152
1,"egsu032","egsu011",238
1,"egsu032","egsu012",818
1,"egsu032","egsu013",1280
1,"egsu032","egsu014",1569
1,"egsu032","egsu015",395
1,"egsu032","egsu016",1811
1,"egsu032","egsu017",148
1,"egsu032","egsu018",917
1,"egsu032","egsu019",1567
1,"egsu032","egsu020",1808
1,"egsu032","egsu021",295
1,"egsu032","egsu022",528
1,"egsu032","egsu023",1552
1,"egsu032","egsu024",617
1,"egsu032","egsu025",1716
1,"egsu032","egsu026",541
1,"egsu032","egsu027",967
1,"egsu032","egsu028",1796
1,"egsu032","egsu029",1054
1,"egsu032","egsu030",407
1,"egsu032","egsu031",935
1,"egsu032","egsu032",0
1,"egsu032","egsu033",1170
1,"egsu032","egsu034",292
1,"egsu032","egsu035",620
1,"egsu032","egsu036",1149
1,"egsu032","egsu037",256
1,"egsu032","egsu038",1379
1,"egsu032","egsu039",1124
1,"egsu032","egsu040",1444
1,"egsu032","egsu041",1701
1,"egsu032","egsu042",392
1,"egsu032","egsu043",1746
1,"egsu032","egsu044",1855
1,"egsu032","egsu045",1391
1,"egsu032","egsu046",784
1,"egsu032","egsu047",778
1,"egsu032","egsu048",1344
1,"egsu032","egsu049",406
1,"egsu032","egsu050",1302
1,"egsu032","egsu051",328
1,"egsu032","egsu052",1776
1,"egsu032","egsu053",1336
1,"egsu032","egsu054",546
1,"egsu032","egsu055",1536
1,"egsu032","egsu056",460
1,"egsu032","egsu057",188
1,"egsu032","egsu058",1151
1,"egsu032","egsu059",1926
1,"egsu032","egsu060",1282
1,"egsu033","egsu001",1710
1,"egsu033","egsu002",1741
1,"egsu033","egsu003",1172
1,"egsu033","egsu004",2143
1,"egsu033","egsu005",1534
1,"egsu033","egsu006",1041
1,"egsu033","egsu007",382
1,"egsu033","egsu008",1809
1,"egsu033","egsu009",1006
1,"egsu033","egsu010",1592
1,"egsu033","egsu011",1375
1,"egsu033","egsu012",1089
1,"egsu033","egsu013",165
1,"egsu033","egsu014",2325
1,"egsu033","egsu015",787
1,"egsu033","egsu016",1554
1,"egsu033","egsu017",1194
1,"egsu033","egsu018",480
1,"egsu033","egsu019",2185
1,"egsu033","egsu020",1600
1,"egsu033","egsu021",1464
1,"egsu033","egsu022",1267
1,"egsu033","egsu023",799
1,"egsu033","egsu024",623
1,"egsu033","egsu025",1347
1,"egsu033","egsu026",1458
1,"egsu033","egsu027",1105
1,"egsu033","egsu028",1749
1,"egsu033","egsu029",171
1,"egsu033","egsu030",1027
1,"egsu033","egsu031",1314
1,"egsu033","egsu032",1170
1,"egsu033","egsu033",0
1,"egsu033","egsu034",1014
1,"egsu033","egsu035",583
1,"egsu033","egsu036",1274
1,"egsu033","egsu037",1158
1,"egsu033","egsu038",237
1,"egsu033","egsu039",1469
1,"egsu033","egsu040",558
1,"egsu033","egsu041",1841
1,"egsu033","egsu042",827
1,"egsu033","egsu043",1777
1,"egsu033","egsu044",1462
1,"egsu033","egsu045",1463
1,"egsu033","egsu046",1610
1,"egsu033","egsu047",1462
1,"egsu033","egsu048",203
1,"egsu033","egsu049",923
1,"egsu033","egsu050",1463
1,"egsu033","egsu051",883
1,"egsu033","egsu052",1371
1,"egsu033","egsu053",1750
1,"egsu033","egsu054",908
1,"egsu033","egsu055",1379
1,"egsu033","egsu056",1433
1,"egsu033","egsu057",1000
1,"egsu033","egsu058",148
1,"egsu033","egsu059",1632
1,"egsu033","egsu060",1309
1,"egsu034","egsu001",734
1,"egsu034","egsu002",845
1,"egsu034","egsu003",835
1,"egsu034","egsu004",1334
1,"egsu034","egsu005",613
1,"egsu034","egsu006",581
1,"egsu034","egsu007",635
1,"egsu034","egsu008",1439
1,"egsu034","egsu009",234
1,"egsu034","egsu010",928
1,"egsu034","egsu011",395
1,"egsu034","egsu012",536
1,"egsu034","egsu013",1097
1,"egsu034","egsu014",1464
1,"egsu034","egsu015",372
1,"egsu034","egsu016",1521
1,"egsu034","egsu017",213
1,"egsu034","egsu018",676
1,"egsu034","egsu019",1412
1,"egsu034","egsu020",1520
1,"egsu034","egsu021",519
1,"egsu034","egsu022",340
1,"egsu034","egsu023",1284
1,"egsu034","egsu024",591
1,"egsu034","egsu025",1423
1,"egsu034","egsu026",469
1,"egsu034","egsu027",680
1,"egsu034","egsu028",1519
1,"egsu034","egsu029",872
1,"egsu034","egsu030",124
1,"egsu034","egsu031",681
1,"egsu034","egsu032",292
1,"egsu034","egsu033",1014
1,"egsu034","egsu034",0
1,"egsu034","egsu035",431
1,"egsu034","egsu036",870
1,"egsu034","egsu037",144
1,"egsu034","egsu038",1243
1,"egsu034","egsu039",876
1,"egsu034","egsu040",1200
1,"egsu034","egsu041",1443
1,"egsu034","egsu042",427
1,"egsu034","egsu043",1475
1,"egsu034","egsu044",1562
1,"egsu034","egsu045",1115
1,"egsu034","egsu046",675
1,"egsu034","egsu047",600
1,"egsu034","egsu048",1207
1,"egsu034","egsu049",122
1,"egsu034","egsu050",1034
1,"egsu034","egsu051",147
1,"egsu034","egsu052",1483
1,"egsu034","egsu053",1116
1,"egsu034","egsu054",254
1,"egsu034","egsu055",1247
1,"egsu034","egsu056",426
1,"egsu034","egsu057",305
1,"egsu034","egsu058",1030
1,"egsu034","egsu059",1636
1,"egsu034","egsu060",999
1,"egsu035","egsu001",1139
1,"egsu035","egsu002",1208
1,"egsu035","egsu003",848
1,"egsu035","egsu004",1645
1,"egsu035","egsu005",978
1,"egsu035","egsu006",627
1,"egsu035","egsu007",204
1,"egsu035","egsu008",1518
1,"egsu035","egsu009",454
1,"egsu035","egsu010",1142
1,"egsu035","egsu011",804
1,"egsu035","egsu012",639
1,"egsu035","egsu013",670
1,"egsu035","egsu014",1806
1,"egsu035","egsu015",311
1,"egsu035","egsu016",1441
1,"egsu035","egsu017",620
1,"egsu035","egsu018",323
1,"egsu035","egsu019",1704
1,"egsu035","egsu020",1462
1,"egsu035","egsu021",906
1,"egsu035","egsu022",702
1,"egsu035","egsu023",976
1,"egsu035","egsu024",347
1,"egsu035","egsu025",1289
1,"egsu035","egsu026",881
1,"egsu035","egsu027",722
1,"egsu035","egsu028",1532
1,"egsu035","egsu029",444
1,"egsu035","egsu030",451
1,"egsu035","egsu031",858
1,"egsu035","egsu032",620
1,"egsu035","egsu033",583
1,"egsu035","egsu034",431
1,"egsu035","egsu035",0
1,"egsu035","egsu036",926
1,"egsu035","egsu037",575
1,"egsu035","egsu038",813
1,"egsu035","egsu039",1045
1,"egsu035","egsu040",835
1,"egsu035","egsu041",1536
1,"egsu035","egsu042",388
1,"egsu035","egsu043",1521
1,"egsu035","egsu044",1426
1,"egsu035","egsu045",1163
1,"egsu035","egsu046",1051
1,"egsu035","egsu047",925
1,"egsu035","egsu048",778
1,"egsu035","egsu049",343
1,"egsu035","egsu050",1120
1,"egsu035","egsu051",307
1,"egsu035","egsu052",1337
1,"egsu035","egsu053",1321
1,"egsu035","egsu054",364
1,"egsu035","egsu055",1195
1,"egsu035","egsu056",851
1,"egsu035","egsu057",483
1,"egsu035","egsu058",609
1,"egsu035","egsu059",1546
1,"egsu035","egsu060",1016
1,"egsu036","egsu001",937
1,"egsu036","egsu002",1594
1,"egsu036","egsu003",106
1,"egsu036","egsu004",969
1,"egsu036","egsu005",721
1,"egsu036","egsu006",308
1,"egsu036","egsu007",998
1,"egsu036","egsu008",593
1,"egsu036","egsu009",637
1,"egsu036","egsu010",398
1,"egsu036","egsu011",1135
1,"egsu036","egsu012",335
1,"egsu036","egsu013",1237
1,"egsu036","egsu014",1186
1,"egsu036","egsu015",1138
1,"egsu036","egsu016",696
1,"egsu036","egsu017",1023
1,"egsu036","egsu018",802
1,"egsu036","egsu019",975
1,"egsu036","egsu020",676
1,"egsu036","egsu021",1276
1,"egsu036","egsu022",686
1,"egsu036","egsu023",928
1,"egsu036","egsu024",1267
1,"egsu036","egsu025",676
1,"egsu036","egsu026",856
1,"egsu036","egsu027",207
1,"egsu036","egsu028",649
1,"egsu036","egsu029",1107
1,"egsu036","egsu030",747
1,"egsu036","egsu031",277
1,"egsu036","egsu032",1149
1,"egsu036","egsu033",1274
1,"egsu036","egsu034",870
1,"egsu036","egsu035",926
1,"egsu036","egsu036",0
1,"egsu036","egsu037",904
1,"egsu036","egsu038",1492
1,"egsu036","egsu039",258
1,"egsu036","egsu040",1031
1,"egsu036","egsu041",610
1,"egsu036","egsu042",1219
1,"egsu036","egsu043",611
1,"egsu036","egsu044",798
1,"egsu036","egsu045",247
1,"egsu036","egsu046",783
1,"egsu036","egsu047",596
1,"egsu036","egsu048",1464
1,"egsu036","egsu049",790
1,"egsu036","egsu050",196
1,"egsu036","egsu051",931
1,"egsu036","egsu052",744
1,"egsu036","egsu053",502
1,"egsu036","egsu054",652
1,"egsu036","egsu055",421
1,"egsu036","egsu056",919
1,"egsu036","egsu057",1166
1,"egsu036","egsu058",1383
1,"egsu036","egsu059",812
1,"egsu036","egsu060",142
1,"egsu037","egsu001",611
1,"egsu037","egsu002",736
1,"egsu037","egsu003",885
1,"egsu037","egsu004",1251
1,"egsu037","egsu005",519
1,"egsu037","egsu006",639
1,"egsu037","egsu007",779
1,"egsu037","egsu008",1447
1,"egsu037","egsu009",300
1,"egsu037","egsu010",898
1,"egsu037","egsu011",270
1,"egsu037","egsu012",579
1,"egsu037","egsu013",1241
1,"egsu037","egsu014",1366
1,"egsu037","egsu015",482
1,"egsu037","egsu016",1579
1,"egsu037","egsu017",119
1,"egsu037","egsu018",813
1,"egsu037","egsu019",1337
1,"egsu037","egsu020",1571
1,"egsu037","egsu021",405
1,"egsu037","egsu022",275
1,"egsu037","egsu023",1405
1,"egsu037","egsu024",710
1,"egsu037","egsu025",1498
1,"egsu037","egsu026",346
1,"egsu037","egsu027",731
1,"egsu037","egsu028",1547
1,"egsu037","egsu029",1016
1,"egsu037","egsu030",192
1,"egsu037","egsu031",680
1,"egsu037","egsu032",256
1,"egsu037","egsu033",1158
1,"egsu037","egsu034",144
1,"egsu037","egsu035",575
1,"egsu037","egsu036",904
1,"egsu037","egsu037",0
1,"egsu037","egsu038",1386
1,"egsu037","egsu039",868
1,"egsu037","egsu040",1333
1,"egsu037","egsu041",1445
1,"egsu037","egsu042",521
1,"egsu037","egsu043",1493
1,"egsu037","egsu044",1636
1,"egsu037","egsu045",1142
1,"egsu037","egsu046",571
1,"egsu037","egsu047",533
1,"egsu037","egsu048",1350
1,"egsu037","egsu049",253
1,"egsu037","egsu050",1050
1,"egsu037","egsu051",282
1,"egsu037","egsu052",1561
1,"egsu037","egsu053",1083
1,"egsu037","egsu054",357
1,"egsu037","egsu055",1301
1,"egsu037","egsu056",290
1,"egsu037","egsu057",354
1,"egsu037","egsu058",1172
1,"egsu037","egsu059",1695
1,"egsu037","egsu060",1040
1,"egsu038","egsu001",1946
1,"egsu038","egsu002",1938
1,"egsu038","egsu003",1388
1,"egsu038","egsu004",2377
1,"egsu038","egsu005",1771
1,"egsu038","egsu006",1272
1,"egsu038","egsu007",616
1,"egsu038","egsu008",2008
1,"egsu038","egsu009",1242
1,"egsu038","egsu010",1821
1,"egsu038","egsu011",1593
1,"egsu038","egsu012",1323
1,"egsu038","egsu013",268
1,"egsu038","egsu014",2561
1,"egsu038","egsu015",988
1,"egsu038","egsu016",1712
1,"egsu038","egsu017",1415
1,"egsu038","egsu018",710
1,"egsu038","egsu019",2416
1,"egsu038","egsu020",1764
1,"egsu038","egsu021",1674
1,"egsu038","egsu022",1503
1,"egsu038","egsu023",902
1,"egsu038","egsu024",796
1,"egsu038","egsu025",1496
1,"egsu038","egsu026",1692
1,"egsu038","egsu027",1331
1,"egsu038","egsu028",1931
1,"egsu038","egsu029",405
1,"egsu038","egsu030",1261
1,"egsu038","egsu031",1546
1,"egsu038","egsu032",1379
1,"egsu038","egsu033",237
1,"egsu038","egsu034",1243
1,"egsu038","egsu035",813
1,"egsu038","egsu036",1492
1,"egsu038","egsu037",1386
1,"egsu038","egsu038",0
1,"egsu038","egsu039",1696
1,"egsu038","egsu040",652
1,"egsu038","egsu041",2043
1,"egsu038","egsu042",1017
1,"egsu038","egsu043",1969
1,"egsu038","egsu044",1599
1,"egsu038","egsu045",1669
1,"egsu038","egsu046",1847
1,"egsu038","egsu047",1699
1,"egsu038","egsu048",36
1,"egsu038","egsu049",1155
1,"egsu038","egsu050",1678
1,"egsu038","egsu051",1107
1,"egsu038","egsu052",1511
1,"egsu038","egsu053",1975
1,"egsu038","egsu054",1145
1,"egsu038","egsu055",1561
1,"egsu038","egsu056",1664
1,"egsu038","egsu057",1202
1,"egsu038","egsu058",234
1,"egsu038","egsu059",1780
1,"egsu038","egsu060",1517
1,"egsu039","egsu001",741
1,"egsu039","egsu002",1488
1,"egsu039","egsu003",354
1,"egsu039","egsu004",717
1,"egsu039","egsu005",544
1,"egsu039","egsu006",432
1,"egsu039","egsu007",1155
1,"egsu039","egsu008",586
1,"egsu039","egsu009",662
1,"egsu039","egsu010",140
1,"egsu039","egsu011",1056
1,"egsu039","egsu012",406
1,"egsu039","egsu013",1451
1,"egsu039","egsu014",930
1,"egsu039","egsu015",1200
1,"egsu039","egsu016",869
1,"egsu039","egsu017",982
1,"egsu039","egsu018",989
1,"egsu039","egsu019",732
1,"egsu039","egsu020",831
1,"egsu039","egsu021",1191
1,"egsu039","egsu022",607
1,"egsu039","egsu023",1185
1,"egsu039","egsu024",1365
1,"egsu039","egsu025",897
1,"egsu039","egsu026",723
1,"egsu039","egsu027",365
1,"egsu039","egsu028",727
1,"egsu039","egsu029",1299
1,"egsu039","egsu030",754
1,"egsu039","egsu031",197
1,"egsu039","egsu032",1124
1,"egsu039","egsu033",1469
1,"egsu039","egsu034",876
1,"egsu039","egsu035",1045
1,"egsu039","egsu036",258
1,"egsu039","egsu037",868
1,"egsu039","egsu038",1696
1,"egsu039","egsu039",0
1,"egsu039","egsu040",1278
1,"egsu039","egsu041",579
1,"egsu039","egsu042",1274
1,"egsu039","egsu043",649
1,"egsu039","egsu044",1005
1,"egsu039","egsu045",352
1,"egsu039","egsu046",590
1,"egsu039","egsu047",429
1,"egsu039","egsu048",1665
1,"egsu039","egsu049",828
1,"egsu039","egsu050",235
1,"egsu039","egsu051",972
1,"egsu039","egsu052",964
1,"egsu039","egsu053",282
1,"egsu039","egsu054",712
1,"egsu039","egsu055",618
1,"egsu039","egsu056",801
1,"egsu039","egsu057",1181
1,"egsu039","egsu058",1564
1,"egsu039","egsu059",980
1,"egsu039","egsu060",356
1,"egsu040","egsu001",1750
1,"egsu040","egsu002",2031
1,"egsu040","egsu003",927
1,"egsu040","egsu004",1994
1,"egsu040","egsu005",1539
1,"egsu040","egsu006",924
1,"egsu040","egsu007",674
1,"egsu040","egsu008",1448
1,"egsu040","egsu009",1078
1,"egsu040","egsu010",1417
1,"egsu040","egsu011",1594
1,"egsu040","egsu012",1000
1,"egsu040","egsu013",408
1,"egsu040","egsu014",2203
1,"egsu040","egsu015",1135
1,"egsu040","egsu016",1081
1,"egsu040","egsu017",1411
1,"egsu040","egsu018",527
1,"egsu040","egsu019",2006
1,"egsu040","egsu020",1140
1,"egsu040","egsu021",1714
1,"egsu040","egsu022",1325
1,"egsu040","egsu023",250
1,"egsu040","egsu024",1059
1,"egsu040","egsu025",859
1,"egsu040","egsu026",1542
1,"egsu040","egsu027",937
1,"egsu040","egsu028",1332
1,"egsu040","egsu029",506
1,"egsu040","egsu030",1152
1,"egsu040","egsu031",1185
1,"egsu040","egsu032",1444
1,"egsu040","egsu033",558
1,"egsu040","egsu034",1200
1,"egsu040","egsu035",835
1,"egsu040","egsu036",1031
1,"egsu040","egsu037",1333
1,"egsu040","egsu038",652
1,"egsu040","egsu039",1278
1,"egsu040","egsu040",0
1,"egsu040","egsu041",1489
1,"egsu040","egsu042",1203
1,"egsu040","egsu043",1389
1,"egsu040","egsu044",953
1,"egsu040","egsu045",1144
1,"egsu040","egsu046",1617
1,"egsu040","egsu047",1434
1,"egsu040","egsu048",641
1,"egsu040","egsu049",1081
1,"egsu040","egsu050",1186
1,"egsu040","egsu051",1117
1,"egsu040","egsu052",867
1,"egsu040","egsu053",1532
1,"egsu040","egsu054",990
1,"egsu040","egsu055",972
1,"egsu040","egsu056",1550
1,"egsu040","egsu057",1318
1,"egsu040","egsu058",705
1,"egsu040","egsu059",1139
1,"egsu040","egsu060",1007
1,"egsu041","egsu001",1251
1,"egsu041","egsu002",2055
1,"egsu041","egsu003",693
1,"egsu041","egsu004",859
1,"egsu041","egsu005",1090
1,"egsu041","egsu006",915
1,"egsu041","egsu007",1598
1,"egsu041","egsu008",53
1,"egsu041","egsu009",1217
1,"egsu041","egsu010",592
1,"egsu041","egsu011",1634
1,"egsu041","egsu012",926
1,"egsu041","egsu013",1778
1,"egsu041","egsu014",1073
1,"egsu041","egsu015",1740
1,"egsu041","egsu016",596
1,"egsu041","egsu017",1561
1,"egsu041","egsu018",1388
1,"egsu041","egsu019",791
1,"egsu041","egsu020",522
1,"egsu041","egsu021",1767
1,"egsu041","egsu022",1186
1,"egsu041","egsu023",1309
1,"egsu041","egsu024",1877
1,"egsu041","egsu025",764
1,"egsu041","egsu026",1289
1,"egsu041","egsu027",816
1,"egsu041","egsu028",286
1,"egsu041","egsu029",1682
1,"egsu041","egsu030",1319
1,"egsu041","egsu031",766
1,"egsu041","egsu032",1701
1,"egsu041","egsu033",1841
1,"egsu041","egsu034",1443
1,"egsu041","egsu035",1536
1,"egsu041","egsu036",610
1,"egsu041","egsu037",1445
1,"egsu041","egsu038",2043
1,"egsu041","egsu039",579
1,"egsu041","egsu040",1489
1,"egsu041","egsu041",0
1,"egsu041","egsu042",1819
1,"egsu041","egsu043",165
1,"egsu041","egsu044",796
1,"egsu041","egsu045",381
1,"egsu041","egsu046",1117
1,"egsu041","egsu047",989
1,"egsu041","egsu048",2018
1,"egsu041","egsu049",1379
1,"egsu041","egsu050",419
1,"egsu041","egsu051",1523
1,"egsu041","egsu052",811
1,"egsu041","egsu053",464
1,"egsu041","egsu054",1249
1,"egsu041","egsu055",529
1,"egsu041","egsu056",1372
1,"egsu041","egsu057",1746
1,"egsu041","egsu058",1962
1,"egsu041","egsu059",662
1,"egsu041","egsu060",536
1,"egsu042","egsu001",1129
1,"egsu042","egsu002",921
1,"egsu042","egsu003",1159
1,"egsu042","egsu004",1760
1,"egsu042","egsu005",1034
1,"egsu042","egsu006",911
1,"egsu042","egsu007",530
1,"egsu042","egsu008",1809
1,"egsu042","egsu009",613
1,"egsu042","egsu010",1341
1,"egsu042","egsu011",628
1,"egsu042","egsu012",893
1,"egsu042","egsu013",960
1,"egsu042","egsu014",1885
1,"egsu042","egsu015",84
1,"egsu042","egsu016",1800
1,"egsu042","egsu017",484
1,"egsu042","egsu018",709
1,"egsu042","egsu019",1839
1,"egsu042","egsu020",1814
1,"egsu042","egsu021",677
1,"egsu042","egsu022",767
1,"egsu042","egsu023",1361
1,"egsu042","egsu024",229
1,"egsu042","egsu025",1662
1,"egsu042","egsu026",866
1,"egsu042","egsu027",1014
1,"egsu042","egsu028",1856
1,"egsu042","egsu029",743
1,"egsu042","egsu030",533
1,"egsu042","egsu031",1077
1,"egsu042","egsu032",392
1,"egsu042","egsu033",827
1,"egsu042","egsu034",427
1,"egsu042","egsu035",388
1,"egsu042","egsu036",1219
1,"egsu042","egsu037",521
1,"egsu042","egsu038",1017
1,"egsu042","egsu039",1274
1,"egsu042","egsu040",1203
1,"egsu042","egsu041",1819
1,"egsu042","egsu042",0
1,"egsu042","egsu043",1829
1,"egsu042","egsu044",1801
1,"egsu042","egsu045",1465
1,"egsu042","egsu046",1091
1,"egsu042","egsu047",1027
1,"egsu042","egsu048",983
1,"egsu042","egsu049",447
1,"egsu042","egsu050",1401
1,"egsu042","egsu051",304
1,"egsu042","egsu052",1714
1,"egsu042","egsu053",1529
1,"egsu042","egsu054",570
1,"egsu042","egsu055",1541
1,"egsu042","egsu056",802
1,"egsu042","egsu057",203
1,"egsu042","egsu058",784
1,"egsu042","egsu059",1909
1,"egsu042","egsu060",1330
1,"egsu043","egsu001",1360
1,"egsu043","egsu002",2136
1,"egsu043","egsu003",675
1,"egsu043","egsu004",1018
1,"egsu043","egsu005",1184
1,"egsu043","egsu006",919
1,"egsu043","egsu007",1563
1,"egsu043","egsu008",114
1,"egsu043","egsu009",1244
1,"egsu043","egsu010",692
1,"egsu043","egsu011",1700
1,"egsu043","egsu012",944
1,"egsu043","egsu013",1701
1,"egsu043","egsu014",1234
1,"egsu043","egsu015",1748
1,"egsu043","egsu016",436
1,"egsu043","egsu017",1611
1,"egsu043","egsu018",1343
1,"egsu043","egsu019",954
1,"egsu043","egsu020",361
1,"egsu043","egsu021",1837
1,"egsu043","egsu022",1247
1,"egsu043","egsu023",1193
1,"egsu043","egsu024",1867
1,"egsu043","egsu025",619
1,"egsu043","egsu026",1371
1,"egsu043","egsu027",816
1,"egsu043","egsu028",121
1,"egsu043","egsu029",1624
1,"egsu043","egsu030",1351
1,"egsu043","egsu031",816
1,"egsu043","egsu032",1746
1,"egsu043","egsu033",1777
1,"egsu043","egsu034",1475
1,"egsu043","egsu035",1521
1,"egsu043","egsu036",611
1,"egsu043","egsu037",1493
1,"egsu043","egsu038",1969
1,"egsu043","egsu039",649
1,"egsu043","egsu040",1389
1,"egsu043","egsu041",165
1,"egsu043","egsu042",1829
1,"egsu043","egsu043",0
1,"egsu043","egsu044",638
1,"egsu043","egsu045",364
1,"egsu043","egsu046",1219
1,"egsu043","egsu047",1074
1,"egsu043","egsu048",1946
1,"egsu043","egsu049",1400
1,"egsu043","egsu050",443
1,"egsu043","egsu051",1542
1,"egsu043","egsu052",660
1,"egsu043","egsu053",594
1,"egsu043","egsu054",1263
1,"egsu043","egsu055",417
1,"egsu043","egsu056",1450
1,"egsu043","egsu057",1774
1,"egsu043","egsu058",1905
1,"egsu043","egsu059",497
1,"egsu043","egsu060",505
1,"egsu044","egsu001",1732
1,"egsu044","egsu002",2360
1,"egsu044","egsu003",771
1,"egsu044","egsu004",1592
1,"egsu044","egsu005",1518
1,"egsu044","egsu006",999
1,"egsu044","egsu007",1381
1,"egsu044","egsu008",743
1,"egsu044","egsu009",1339
1,"egsu044","egsu010",1117
1,"egsu044","egsu011",1892
1,"egsu044","egsu012",1066
1,"egsu044","egsu013",1340
1,"egsu044","egsu014",1816
1,"egsu044","egsu015",1718
1,"egsu044","egsu016",202
1,"egsu044","egsu017",1751
1,"egsu044","egsu018",1146
1,"egsu044","egsu019",1549
1,"egsu044","egsu020",279
1,"egsu044","egsu021",2033
1,"egsu044","egsu022",1462
1,"egsu044","egsu023",709
1,"egsu044","egsu024",1759
1,"egsu044","egsu025",140
1,"egsu044","egsu026",1648
1,"egsu044","egsu027",915
1,"egsu044","egsu028",529
1,"egsu044","egsu029",1346
1,"egsu044","egsu030",1453
1,"egsu044","egsu031",1075
1,"egsu044","egsu032",1855
1,"egsu044","egsu033",1462
1,"egsu044","egsu034",1562
1,"egsu044","egsu035",1426
1,"egsu044","egsu036",798
1,"egsu044","egsu037",1636
1,"egsu044","egsu038",1599
1,"egsu044","egsu039",1005
1,"egsu044","egsu040",953
1,"egsu044","egsu041",796
1,"egsu044","egsu042",1801
1,"egsu044","egsu043",638
1,"egsu044","egsu044",0
1,"egsu044","egsu045",666
1,"egsu044","egsu046",1578
1,"egsu044","egsu047",1394
1,"egsu044","egsu048",1585
1,"egsu044","egsu049",1454
1,"egsu044","egsu050",780
1,"egsu044","egsu051",1570
1,"egsu044","egsu052",92
1,"egsu044","egsu053",1110
1,"egsu044","egsu054",1310
1,"egsu044","egsu055",388
1,"egsu044","egsu056",1705
1,"egsu044","egsu057",1817
1,"egsu044","egsu058",1606
1,"egsu044","egsu059",198
1,"egsu044","egsu060",662
1,"egsu045","egsu001",1093
1,"egsu045","egsu002",1812
1,"egsu045","egsu003",316
1,"egsu045","egsu004",951
1,"egsu045","egsu005",892
1,"egsu045","egsu006",554
1,"egsu045","egsu007",1218
1,"egsu045","egsu008",356
1,"egsu045","egsu009",882
1,"egsu045","egsu010",453
1,"egsu045","egsu011",1362
1,"egsu045","egsu012",582
1,"egsu045","egsu013",1406
1,"egsu045","egsu014",1176
1,"egsu045","egsu015",1384
1,"egsu045","egsu016",518
1,"egsu045","egsu017",1260
1,"egsu045","egsu018",1007
1,"egsu045","egsu019",927
1,"egsu045","egsu020",479
1,"egsu045","egsu021",1501
1,"egsu045","egsu022",908
1,"egsu045","egsu023",991
1,"egsu045","egsu024",1507
1,"egsu045","egsu025",573
1,"egsu045","egsu026",1057
1,"egsu045","egsu027",452
1,"egsu045","egsu028",406
1,"egsu045","egsu029",1302
1,"egsu045","egsu030",992
1,"egsu045","egsu031",478
1,"egsu045","egsu032",1391
1,"egsu045","egsu033",1463
1,"egsu045","egsu034",1115
1,"egsu045","egsu035",1163
1,"egsu045","egsu036",247
1,"egsu045","egsu037",1142
1,"egsu045","egsu038",1669
1,"egsu045","egsu039",352
1,"egsu045","egsu040",1144
1,"egsu045","egsu041",381
1,"egsu045","egsu042",1465
1,"egsu045","egsu043",364
1,"egsu045","egsu044",666
1,"egsu045","egsu045",0
1,"egsu045","egsu046",942
1,"egsu045","egsu047",772
1,"egsu045","egsu048",1643
1,"egsu045","egsu049",1037
1,"egsu045","egsu050",117
1,"egsu045","egsu051",1178
1,"egsu045","egsu052",637
1,"egsu045","egsu053",458
1,"egsu045","egsu054",899
1,"egsu045","egsu055",285
1,"egsu045","egsu056",1128
1,"egsu045","egsu057",1412
1,"egsu045","egsu058",1582
1,"egsu045","egsu059",628
1,"egsu045","egsu060",154
1,"egsu046","egsu001",154
1,"egsu046","egsu002",958
1,"egsu046","egsu003",834
1,"egsu046","egsu004",692
1,"egsu046","egsu005",79
