"waveid","personid","alterid","tie"
1,"si0142","si0171",5
1,"si0142","si0149",5
1,"si0142","si0048",5
1,"si0142","si0112",7
1,"si0142","si0038",7
1,"si0142","si0030",7
1,"si0142","si0063",7
1,"si0142","si0076",8
1,"si0142","si0026",9
1,"si0142","si0167",9
1,"si0142","si0011",9
1,"si0142","si0043",10
1,"si0142","si0087",10
1,"si0143","si0150",1
1,"si0143","si0013",1
1,"si0143","si0018",3
1,"si0143","si0031",3
1,"si0143","si0028",3
1,"si0143","si0093",4
1,"si0143","si0007",5
1,"si0143","si0070",5
1,"si0143","si0076",6
1,"si0143","si0171",6
1,"si0143","si0174",6
1,"si0143","si0050",6
1,"si0143","si0072",7
1,"si0143","si0111",7
1,"si0143","si0024",7
1,"si0143","si0137",7
1,"si0143","si0139",8
1,"si0143","si0037",8
1,"si0143","si0152",8
1,"si0143","si0142",8
1,"si0143","si0011",9
1,"si0143","si0161",9
1,"si0143","si0122",10
1,"si0143","si0045",10
1,"si0143","si0007",10
1,"si0144","si0166",1
1,"si0144","si0115",1
1,"si0144","si0107",1
1,"si0144","si0169",3
1,"si0144","si0080",3
1,"si0144","si0082",3
1,"si0144","si0079",3
1,"si0144","si0119",4
1,"si0144","si0118",4
1,"si0144","si0015",4
1,"si0144","si0002",6
1,"si0144","si0178",6
1,"si0144","si0112",6
1,"si0144","si0045",6
1,"si0144","si0046",8
1,"si0144","si0076",8
1,"si0144","si0181",8
1,"si0144","si0124",9
1,"si0144","si0046",9
1,"si0144","si0174",10
1,"si0146","si0014",1
1,"si0146","si0166",1
1,"si0146","si0051",1
1,"si0146","si0013",3
1,"si0146","si0114",3
1,"si0146","si0098",4
1,"si0146","si0122",5
1,"si0146","si0027",5
1,"si0146","si0075",5
1,"si0146","si0177",6
1,"si0146","si0039",6
1,"si0146","si0038",7
1,"si0146","si0027",7
1,"si0146","si0013",8
1,"si0146","si0077",8
1,"si0146","si0164",8
1,"si0146","si0060",9
1,"si0146","si0069",9
1,"si0146","si0109",9
1,"si0146","si0010",10
1,"si0146","si0175",10
1,"si0148","si0060",1
1,"si0148","si0079",2
1,"si0148","si0056",2
1,"si0148","si0099",2
1,"si0148","si0150",3
1,"si0148","si0161",3
1,"si0148","si0141",3
1,"si0148","si0023",3
1,"si0148","si0175",5
1,"si0148","si0165",5
1,"si0148","si0138",5
1,"si0148","si0075",7
1,"si0148","si0103",7
1,"si0148","si0146",7
1,"si0148","si0126",8
1,"si0148","si0009",8
1,"si0148","si0139",9
1,"si0148","si0089",9
1,"si0148","si0076",9
1,"si0148","si0146",9
1,"si0148","si0117",10
1,"si0149","si0009",1
1,"si0149","si0015",1
1,"si0149","si0136",1
1,"si0149","si0025",2
1,"si0149","si0116",2
1,"si0149","si0174",3
1,"si0149","si0174",5
1,"si0149","si0018",5
1,"si0149","si0163",5
1,"si0149","si0114",5
1,"si0149","si0096",7
1,"si0149","si0146",7
1,"si0149","si0175",8
1,"si0149","si0016",10
1,"si0150","si0069",1
1,"si0150","si0178",3
1,"si0150","si0109",3
1,"si0150","si0112",3
1,"si0150","si0167",3
1,"si0150","si0092",4
1,"si0150","si0083",4
1,"si0150","si0020",5
1,"si0150","si0031",5
1,"si0150","si0042",5
1,"si0150","si0046",5
1,"si0150","si0166",6
1,"si0150","si0105",7
1,"si0150","si0115",7
1,"si0150","si0155",8
1,"si0150","si0149",8
1,"si0150","si0152",9
1,"si0150","si0064",9
1,"si0150","si0009",9
1,"si0150","si0114",9
1,"si0150","si0028",10
1,"si0150","si0001",10
1,"si0150","si0079",10
1,"si0150","si0050",10
1,"si0152","si0137",1
1,"si0152","si0023",1
1,"si0152","si0130",1
1,"si0152","si0062",2
1,"si0152","si0144",2
1,"si0152","si0103",2
1,"si0152","si0148",3
1,"si0152","si0179",3
1,"si0152","si0161",3
1,"si0152","si0023",4
1,"si0152","si0176",4
1,"si0152","si0050",6
1,"si0152","si0013",6
1,"si0152","si0025",6
1,"si0152","si0017",6
1,"si0152","si0043",7
1,"si0152","si0078",7
1,"si0152","si0103",7
1,"si0152","si0017",7
1,"si0152","si0086",8
1,"si0152","si0072",8
1,"si0152","si0165",8
1,"si0152","si0115",8
1,"si0152","si0044",9
1,"si0152","si0014",10
1,"si0152","si0163",10
1,"si0152","si0050",10
1,"si0154","si0107",2
1,"si0154","si0114",3
1,"si0154","si0148",3
1,"si0154","si0008",3
1,"si0154","si0127",4
1,"si0154","si0149",4
1,"si0154","si0009",5
1,"si0154","si0114",5
1,"si0154","si0023",5
1,"si0154","si0089",5
1,"si0154","si0180",6
1,"si0154","si0039",6
1,"si0154","si0183",6
1,"si0154","si0102",7
1,"si0154","si0024",7
1,"si0154","si0121",8
1,"si0154","si0136",8
1,"si0154","si0105",8
1,"si0154","si0029",8
1,"si0154","si0100",9
1,"si0154","si0124",9
1,"si0154","si0075",9
1,"si0154","si0039",9
1,"si0155","si0027",1
1,"si0155","si0126",1
1,"si0155","si0177",1
1,"si0155","si0149",3
1,"si0155","si0063",3
1,"si0155","si0028",3
1,"si0155","si0124",4
1,"si0155","si0031",4
1,"si0155","si0174",5
1,"si0155","si0090",5
1,"si0155","si0137",5
1,"si0155","si0070",5
1,"si0155","si0038",6
1,"si0155","si0130",7
1,"si0155","si0094",7
1,"si0155","si0045",7
1,"si0155","si0149",8
1,"si0155","si0174",8
1,"si0155","si0183",9
1,"si0155","si0015",10
1,"si0155","si0064",10
1,"si0155","si0034",10
1,"si0155","si0143",10
1,"si0159","si0100",2
1,"si0159","si0038",2
1,"si0159","si0103",3
1,"si0159","si0023",5
1,"si0159","si0172",6
1,"si0159","si0050",6
1,"si0159","si0124",6
1,"si0159","si0100",6
1,"si0159","si0008",7
1,"si0159","si0166",8
1,"si0159","si0031",8
1,"si0159","si0050",8
1,"si0159","si0105",9
1,"si0159","si0074",10
1,"si0159","si0006",10
1,"si0159","si0150",10
1,"si0161","si0175",1
1,"si0161","si0016",2
1,"si0161","si0150",3
1,"si0161","si0083",4
1,"si0161","si0060",4
1,"si0161","si0013",4
1,"si0161","si0063",4
1,"si0161","si0093",5
1,"si0161","si0026",5
1,"si0161","si0180",5
1,"si0161","si0137",6
1,"si0161","si0143",6
1,"si0161","si0096",6
1,"si0161","si0099",7
1,"si0161","si0107",7
1,"si0161","si0107",8
1,"si0161","si0007",10
1,"si0161","si0080",10
1,"si0162","si0048",1
1,"si0162","si0136",1
1,"si0162","si0119",1
1,"si0162","si0060",2
1,"si0162","si0093",2
1,"si0162","si0064",3
1,"si0162","si0093",3
1,"si0162","si0180",5
1,"si0162","si0093",5
1,"si0162","si0175",6
1,"si0162","si0183",6
1,"si0162","si0143",6
1,"si0162","si0111",6
1,"si0162","si0075",7
1,"si0162","si0006",7
1,"si0162","si0038",7
1,"si0162","si0049",8
1,"si0162","si0037",9
1,"si0162","si0089",9
1,"si0162","si0138",10
1,"si0162","si0062",10
1,"si0162","si0103",10
1,"si0162","si0163",10
1,"si0163","si0058",1
1,"si0163","si0051",1
1,"si0163","si0150",1
1,"si0163","si0126",3
1,"si0163","si0056",4
1,"si0163","si0048",5
1,"si0163","si0027",5
1,"si0163","si0122",5
1,"si0163","si0087",5
1,"si0163","si0174",8
1,"si0163","si0064",8
1,"si0163","si0061",8
1,"si0163","si0179",9
1,"si0163","si0122",10
1,"si0164","si0014",1
1,"si0164","si0183",1
1,"si0164","si0100",1
1,"si0164","si0057",2
1,"si0164","si0074",4
1,"si0164","si0105",4
1,"si0164","si0008",4
1,"si0164","si0161",4
1,"si0164","si0162",5
1,"si0164","si0077",5
1,"si0164","si0103",5
1,"si0164","si0025",6
1,"si0164","si0186",7
1,"si0164","si0123",8
1,"si0164","si0024",9
1,"si0164","si0114",9
1,"si0164","si0008",9
1,"si0164","si0139",10
1,"si0164","si0055",10
1,"si0164","si0031",10
1,"si0165","si0038",1
1,"si0165","si0186",1
1,"si0165","si0010",2
1,"si0165","si0023",2
1,"si0165","si0020",2
1,"si0165","si0042",3
1,"si0165","si0117",3
1,"si0165","si0069",4
1,"si0165","si0009",5
1,"si0165","si0166",5
1,"si0165","si0118",7
1,"si0165","si0082",7
1,"si0165","si0183",7
1,"si0165","si0142",8
1,"si0165","si0014",8
1,"si0165","si0099",8
1,"si0165","si0010",10
1,"si0165","si0137",10
1,"si0165","si0050",10
1,"si0166","si0154",2
1,"si0166","si0117",2
1,"si0166","si0077",2
1,"si0166","si0026",3
1,"si0166","si0159",3
1,"si0166","si0038",3
1,"si0166","si0074",4
1,"si0166","si0007",4
1,"si0166","si0124",4
1,"si0166","si0179",4
1,"si0166","si0142",7
1,"si0166","si0013",9
1,"si0166","si0096",9
1,"si0166","si0090",9
1,"si0166","si0099",10
1,"si0166","si0142",10
1,"si0166","si0103",10
1,"si0166","si0034",10
1,"si0167","si0097",1
1,"si0167","si0113",1
1,"si0167","si0064",1
1,"si0167","si0087",1
1,"si0167","si0027",2
1,"si0167","si0039",2
1,"si0167","si0062",3
1,"si0167","si0146",3
1,"si0167","si0079",3
1,"si0167","si0169",3
1,"si0167","si0141",4
1,"si0167","si0164",4
1,"si0167","si0124",4
1,"si0167","si0007",5
1,"si0167","si0134",6
1,"si0167","si0069",6
1,"si0167","si0162",6
1,"si0167","si0058",7
1,"si0167","si0142",7
1,"si0167","si0176",7
1,"si0167","si0017",7
1,"si0167","si0150",8
1,"si0167","si0176",9
1,"si0167","si0062",9
1,"si0167","si0037",10
1,"si0167","si0028",10
1,"si0167","si0023",10
1,"si0167","si0035",10
1,"si0169","si0126",1
1,"si0169","si0098",1
1,"si0169","si0130",2
1,"si0169","si0007",2
1,"si0169","si0042",3
1,"si0169","si0056",3
1,"si0169","si0098",3
1,"si0169","si0148",4
1,"si0169","si0006",4
1,"si0169","si0146",4
1,"si0169","si0092",4
1,"si0169","si0075",5
1,"si0169","si0040",5
1,"si0169","si0130",5
1,"si0169","si0074",5
1,"si0169","si0102",6
1,"si0169","si0127",6
1,"si0169","si0044",6
1,"si0169","si0096",8
1,"si0169","si0008",9
1,"si0169","si0142",9
1,"si0169","si0126",9
1,"si0169","si0100",9
1,"si0169","si0111",10
1,"si0169","si0117",10
1,"si0169","si0016",10
1,"si0169","si0001",10
1,"si0171","si0006",2
1,"si0171","si0080",2
1,"si0171","si0001",3
1,"si0171","si0175",3
1,"si0171","si0176",4
1,"si0171","si0042",4
1,"si0171","si0064",4
1,"si0171","si0100",5
1,"si0171","si0056",5
1,"si0171","si0086",5
1,"si0171","si0143",6
1,"si0171","si0077",6
1,"si0171","si0118",7
1,"si0171","si0162",8
1,"si0171","si0134",8
1,"si0171","si0102",9
1,"si0171","si0186",10
1,"si0171","si0111",10
1,"si0171","si0114",10
1,"si0171","si0023",10
1,"si0172","si0162",3
1,"si0172","si0171",3
1,"si0172","si0090",3
1,"si0172","si0060",4
1,"si0172","si0024",4
1,"si0172","si0070",6
1,"si0172","si0043",6
1,"si0172","si0097",7
1,"si0172","si0121",7
1,"si0172","si0009",8
1,"si0172","si0178",8
1,"si0172","si0169",8
1,"si0172","si0020",8
1,"si0172","si0141",9
1,"si0172","si0121",9
1,"si0172","si0043",9
1,"si0172","si0074",9
1,"si0172","si0017",10
1,"si0172","si0136",10
1,"si0174","si0093",1
1,"si0174","si0146",1
1,"si0174","si0037",1
1,"si0174","si0017",2
1,"si0174","si0056",2
1,"si0174","si0037",2
1,"si0174","si0060",3
1,"si0174","si0049",3
1,"si0174","si0021",3
1,"si0174","si0015",4
1,"si0174","si0010",4
1,"si0174","si0061",4
1,"si0174","si0057",4
1,"si0174","si0031",5
1,"si0174","si0001",5
1,"si0174","si0077",5
1,"si0174","si0141",6
1,"si0174","si0175",6
1,"si0174","si0016",7
1,"si0174","si0006",7
1,"si0174","si0162",7
1,"si0174","si0034",8
1,"si0174","si0172",8
1,"si0174","si0025",9
1,"si0174","si0177",10
1,"si0174","si0124",10
1,"si0174","si0025",10
1,"si0174","si0018",10
1,"si0175","si0181",1
1,"si0175","si0166",1
1,"si0175","si0079",1
1,"si0175","si0034",2
1,"si0175","si0167",2
1,"si0175","si0070",2
1,"si0175","si0077",5
1,"si0175","si0112",6
1,"si0175","si0077",6
1,"si0175","si0049",6
1,"si0175","si0149",7
1,"si0175","si0011",7
1,"si0175","si0094",7
1,"si0175","si0103",9
1,"si0176","si0103",1
1,"si0176","si0154",1
1,"si0176","si0029",1
1,"si0176","si0002",1
1,"si0176","si0109",2
1,"si0176","si0014",3
1,"si0176","si0105",4
1,"si0176","si0183",4
1,"si0176","si0048",5
1,"si0176","si0069",6
1,"si0176","si0009",6
1,"si0176","si0060",7
1,"si0176","si0107",7
1,"si0176","si0134",7
1,"si0176","si0179",7
1,"si0176","si0002",8
1,"si0176","si0103",8
1,"si0176","si0164",9
1,"si0176","si0093",9
1,"si0177","si0055",1
1,"si0177","si0149",2
1,"si0177","si0049",2
1,"si0177","si0013",2
1,"si0177","si0086",2
1,"si0177","si0111",4
1,"si0177","si0049",4
1,"si0177","si0037",5
1,"si0177","si0142",8
1,"si0177","si0179",8
1,"si0177","si0024",8
1,"si0177","si0179",9
1,"si0177","si0044",9
1,"si0177","si0079",9
1,"si0177","si0077",10
1,"si0178","si0044",4
1,"si0178","si0043",6
1,"si0178","si0057",7
1,"si0178","si0107",7
1,"si0178","si0009",7
1,"si0178","si0106",8
1,"si0178","si0076",9
1,"si0178","si0127",9
1,"si0178","si0060",9
1,"si0178","si0029",10
1,"si0178","si0035",10
1,"si0178","si0087",10
1,"si0178","si0115",10
1,"si0179","si0016",1
1,"si0179","si0177",1
1,"si0179","si0078",2
1,"si0179","si0138",2
1,"si0179","si0089",3
1,"si0179","si0027",4
1,"si0179","si0127",4
1,"si0179","si0043",4
1,"si0179","si0102",4
1,"si0179","si0052",6
1,"si0179","si0102",6
1,"si0179","si0070",7
1,"si0179","si0118",7
1,"si0179","si0048",7
1,"si0179","si0141",7
1,"si0179","si0034",9
1,"si0179","si0138",9
1,"si0179","si0186",9
1,"si0179","si0107",9
1,"si0179","si0075",10
1,"si0179","si0083",10
1,"si0179","si0080",10
1,"si0180","si0118",2
1,"si0180","si0087",4
1,"si0180","si0080",4
1,"si0180","si0114",5
1,"si0180","si0102",6
1,"si0180","si0177",6
1,"si0180","si0034",6
1,"si0180","si0113",9
1,"si0180","si0043",9
1,"si0180","si0179",9
1,"si0180","si0100",10
1,"si0181","si0133",1
1,"si0181","si0020",1
1,"si0181","si0180",3
1,"si0181","si0176",3
1,"si0181","si0057",4
1,"si0181","si0122",5
1,"si0181","si0076",6
1,"si0181","si0014",6
1,"si0181","si0134",7
1,"si0181","si0061",7
1,"si0181","si0046",7
1,"si0181","si0112",7
1,"si0181","si0118",8
1,"si0181","si0087",8
1,"si0181","si0100",8
1,"si0181","si0152",8
1,"si0181","si0023",9
1,"si0181","si0061",9
1,"si0181","si0123",10
1,"si0181","si0076",10
1,"si0181","si0048",10
1,"si0181","si0060",10
1,"si0183","si0092",1
1,"si0183","si0017",2
1,"si0183","si0121",2
1,"si0183","si0102",3
1,"si0183","si0014",3
1,"si0183","si0137",3
1,"si0183","si0186",3
1,"si0183","si0127",4
1,"si0183","si0149",6
1,"si0183","si0070",6
1,"si0183","si0180",6
1,"si0183","si0122",8
1,"si0183","si0037",10
1,"si0183","si0040",10
1,"si0183","si0055",10
1,"si0183","si0177",10
1,"si0186","si0048",1
1,"si0186","si0138",1
1,"si0186","si0057",2
1,"si0186","si0124",3
1,"si0186","si0099",3
1,"si0186","si0087",3
1,"si0186","si0137",4
1,"si0186","si0014",4
1,"si0186","si0150",4
1,"si0186","si0075",4
1,"si0186","si0034",5
1,"si0186","si0062",5
1,"si0186","si0097",5
1,"si0186","si0030",5
1,"si0186","si0154",6
1,"si0186","si0175",6
1,"si0186","si0139",6
1,"si0186","si0093",6
1,"si0186","si0049",7
1,"si0186","si0174",7
1,"si0186","si0063",7
1,"si0186","si0178",7
1,"si0186","si0015",8
1,"si0186","si0162",8
1,"si0186","si0078",8
1,"si0186","si0040",8
1,"si0186","si0179",9
1,"si0186","si0024",9
1,"si0186","si0146",9
1,"si0186","si0058",10
1,"si0186","si0177",10
