"waveid","personid","alterid","tie"
1,"sm0133","sm0217",3
1,"sm0133","sm0414",3
1,"sm0133","sm0139",3
1,"sm0133","sm0230",4
1,"sm0133","sm0100",4
1,"sm0133","sm0158",4
1,"sm0133","sm0294",5
1,"sm0133","sm0378",5
1,"sm0133","sm0426",5
1,"sm0133","sm0087",6
1,"sm0133","sm0037",6
1,"sm0133","sm0134",6
1,"sm0133","sm0141",6
1,"sm0133","sm0125",7
1,"sm0133","sm0252",8
1,"sm0133","sm0359",10
1,"sm0133","sm0390",10
1,"sm0133","sm0393",10
1,"sm0133","sm0200",10
1,"sm0134","sm0217",1
1,"sm0134","sm0141",1
1,"sm0134","sm0389",1
1,"sm0134","sm0489",2
1,"sm0134","sm0434",4
1,"sm0134","sm0309",5
1,"sm0134","sm0254",5
1,"sm0134","sm0251",6
1,"sm0134","sm0275",6
1,"sm0134","sm0178",6
1,"sm0134","sm0084",7
1,"sm0134","sm0033",7
1,"sm0134","sm0216",7
1,"sm0134","sm0138",7
1,"sm0134","sm0156",8
1,"sm0134","sm0174",8
1,"sm0134","sm0437",8
1,"sm0134","sm0463",9
1,"sm0134","sm0448",9
1,"sm0134","sm0010",10
1,"sm0134","sm0327",10
1,"sm0134","sm0036",10
1,"sm0134","sm0186",10
1,"sm0138","sm0250",1
1,"sm0138","sm0252",1
1,"sm0138","sm0474",1
1,"sm0138","sm0254",1
1,"sm0138","sm0416",3
1,"sm0138","sm0127",3
1,"sm0138","sm0354",3
1,"sm0138","sm0167",3
1,"sm0138","sm0299",4
1,"sm0138","sm0275",4
1,"sm0138","sm0464",4
1,"sm0138","sm0359",6
1,"sm0138","sm0178",6
1,"sm0138","sm0003",6
1,"sm0138","sm0126",6
1,"sm0138","sm0366",7
1,"sm0138","sm0001",7
1,"sm0138","sm0480",7
1,"sm0138","sm0055",8
1,"sm0138","sm0461",10
1,"sm0139","sm0219",1
1,"sm0139","sm0143",1
1,"sm0139","sm0249",2
1,"sm0139","sm0252",3
1,"sm0139","sm0054",3
1,"sm0139","sm0092",4
1,"sm0139","sm0463",4
1,"sm0139","sm0457",5
1,"sm0139","sm0167",6
1,"sm0139","sm0204",7
1,"sm0139","sm0163",7
1,"sm0139","sm0031",8
1,"sm0139","sm0133",8
1,"sm0139","sm0058",8
1,"sm0139","sm0377",9
1,"sm0139","sm0431",9
1,"sm0139","sm0254",9
1,"sm0139","sm0185",9
1,"sm0139","sm0225",10
1,"sm0139","sm0415",10
1,"sm0139","sm0262",10
1,"sm0140","sm0385",1
1,"sm0140","sm0184",1
1,"sm0140","sm0420",1
1,"sm0140","sm0405",2
1,"sm0140","sm0003",2
1,"sm0140","sm0424",2
1,"sm0140","sm0178",2
1,"sm0140","sm0178",4
1,"sm0140","sm0059",4
1,"sm0140","sm0256",4
1,"sm0140","sm0016",6
1,"sm0140","sm0118",6
1,"sm0140","sm0012",6
1,"sm0140","sm0247",9
1,"sm0140","sm0495",9
1,"sm0140","sm0384",9
1,"sm0140","sm0325",10
1,"sm0140","sm0280",10
1,"sm0141","sm0097",1
1,"sm0141","sm0002",1
1,"sm0141","sm0091",2
1,"sm0141","sm0086",2
1,"sm0141","sm0210",2
1,"sm0141","sm0359",3
1,"sm0141","sm0385",4
1,"sm0141","sm0047",5
1,"sm0141","sm0358",5
1,"sm0141","sm0010",5
1,"sm0141","sm0051",5
1,"sm0141","sm0288",7
1,"sm0141","sm0411",7
1,"sm0141","sm0382",7
1,"sm0141","sm0121",8
1,"sm0141","sm0063",8
1,"sm0141","sm0301",8
1,"sm0141","sm0061",9
1,"sm0141","sm0421",10
1,"sm0141","sm0134",10
1,"sm0141","sm0169",10
1,"sm0141","sm0074",10
1,"sm0143","sm0233",2
1,"sm0143","sm0238",2
1,"sm0143","sm0243",2
1,"sm0143","sm0213",3
1,"sm0143","sm0417",3
1,"sm0143","sm0118",5
1,"sm0143","sm0498",5
1,"sm0143","sm0219",6
1,"sm0143","sm0262",6
1,"sm0143","sm0379",6
1,"sm0143","sm0159",6
1,"sm0143","sm0126",7
1,"sm0143","sm0148",7
1,"sm0143","sm0382",9
1,"sm0143","sm0354",9
1,"sm0143","sm0406",9
1,"sm0143","sm0232",9
1,"sm0143","sm0071",10
1,"sm0143","sm0144",10
1,"sm0144","sm0169",1
1,"sm0144","sm0394",1
1,"sm0144","sm0117",3
1,"sm0144","sm0462",3
1,"sm0144","sm0347",3
1,"sm0144","sm0119",3
1,"sm0144","sm0457",4
1,"sm0144","sm0140",4
1,"sm0144","sm0053",5
1,"sm0144","sm0116",7
1,"sm0144","sm0088",7
1,"sm0144","sm0360",7
1,"sm0144","sm0343",7
1,"sm0144","sm0141",8
1,"sm0144","sm0143",8
1,"sm0144","sm0438",8
1,"sm0144","sm0147",9
1,"sm0144","sm0400",10
1,"sm0144","sm0060",10
1,"sm0147","sm0047",3
1,"sm0147","sm0249",3
1,"sm0147","sm0251",3
1,"sm0147","sm0424",3
1,"sm0147","sm0289",5
1,"sm0147","sm0437",5
1,"sm0147","sm0483",5
1,"sm0147","sm0033",6
1,"sm0147","sm0477",7
1,"sm0147","sm0352",7
1,"sm0147","sm0164",7
1,"sm0147","sm0383",9
1,"sm0147","sm0063",10
1,"sm0147","sm0488",10
1,"sm0147","sm0462",10
1,"sm0147","sm0364",10
1,"sm0148","sm0112",1
1,"sm0148","sm0165",3
1,"sm0148","sm0494",3
1,"sm0148","sm0319",3
1,"sm0148","sm0464",4
1,"sm0148","sm0003",4
1,"sm0148","sm0141",5
1,"sm0148","sm0289",5
1,"sm0148","sm0383",5
1,"sm0148","sm0165",7
1,"sm0148","sm0241",7
1,"sm0148","sm0076",7
1,"sm0148","sm0298",8
1,"sm0148","sm0154",8
1,"sm0148","sm0021",9
1,"sm0148","sm0192",9
1,"sm0148","sm0110",10
1,"sm0148","sm0181",10
1,"sm0150","sm0224",1
1,"sm0150","sm0322",1
1,"sm0150","sm0417",1
1,"sm0150","sm0180",1
1,"sm0150","sm0134",2
1,"sm0150","sm0264",2
1,"sm0150","sm0061",2
1,"sm0150","sm0254",2
1,"sm0150","sm0382",4
1,"sm0150","sm0243",5
1,"sm0150","sm0229",7
1,"sm0150","sm0390",7
1,"sm0150","sm0405",7
1,"sm0150","sm0429",7
1,"sm0150","sm0497",8
1,"sm0150","sm0147",9
1,"sm0150","sm0411",9
1,"sm0150","sm0122",9
1,"sm0150","sm0124",9
1,"sm0150","sm0340",10
1,"sm0150","sm0222",10
1,"sm0150","sm0309",10
1,"sm0152","sm0393",2
1,"sm0152","sm0400",3
1,"sm0152","sm0016",3
1,"sm0152","sm0478",5
1,"sm0152","sm0326",5
1,"sm0152","sm0035",5
1,"sm0152","sm0266",6
1,"sm0152","sm0077",6
1,"sm0152","sm0232",7
1,"sm0152","sm0123",8
1,"sm0152","sm0337",8
1,"sm0152","sm0304",10
1,"sm0152","sm0326",10
1,"sm0153","sm0254",1
1,"sm0153","sm0238",1
1,"sm0153","sm0204",2
1,"sm0153","sm0025",2
1,"sm0153","sm0006",2
1,"sm0153","sm0001",3
1,"sm0153","sm0092",4
1,"sm0153","sm0033",5
1,"sm0153","sm0106",5
1,"sm0153","sm0154",6
1,"sm0153","sm0299",6
1,"sm0153","sm0124",6
1,"sm0153","sm0101",7
1,"sm0153","sm0006",8
1,"sm0153","sm0124",9
1,"sm0153","sm0263",9
1,"sm0153","sm0060",9
1,"sm0153","sm0003",10
1,"sm0154","sm0138",1
1,"sm0154","sm0437",1
1,"sm0154","sm0108",1
1,"sm0154","sm0488",1
1,"sm0154","sm0191",2
1,"sm0154","sm0457",2
1,"sm0154","sm0218",2
1,"sm0154","sm0339",2
1,"sm0154","sm0247",3
1,"sm0154","sm0428",3
1,"sm0154","sm0185",3
1,"sm0154","sm0437",3
1,"sm0154","sm0181",5
1,"sm0154","sm0281",5
1,"sm0154","sm0448",5
1,"sm0154","sm0100",6
1,"sm0154","sm0283",6
1,"sm0154","sm0430",6
1,"sm0154","sm0458",6
1,"sm0154","sm0366",8
1,"sm0154","sm0202",8
1,"sm0154","sm0277",9
1,"sm0154","sm0379",9
1,"sm0154","sm0106",9
1,"sm0154","sm0242",9
1,"sm0154","sm0488",10
1,"sm0154","sm0086",10
1,"sm0154","sm0128",10
1,"sm0156","sm0082",1
1,"sm0156","sm0053",1
1,"sm0156","sm0091",2
1,"sm0156","sm0242",2
1,"sm0156","sm0227",3
1,"sm0156","sm0218",3
1,"sm0156","sm0020",3
1,"sm0156","sm0187",4
1,"sm0156","sm0141",4
1,"sm0156","sm0258",4
1,"sm0156","sm0122",4
1,"sm0156","sm0079",5
1,"sm0156","sm0484",5
1,"sm0156","sm0276",6
1,"sm0156","sm0473",7
1,"sm0156","sm0294",7
1,"sm0156","sm0024",8
1,"sm0156","sm0112",9
1,"sm0156","sm0148",9
1,"sm0156","sm0055",9
1,"sm0156","sm0443",9
1,"sm0156","sm0494",10
1,"sm0156","sm0352",10
1,"sm0156","sm0175",10
1,"sm0156","sm0127",10
1,"sm0157","sm0036",1
1,"sm0157","sm0231",1
1,"sm0157","sm0219",1
1,"sm0157","sm0020",1
1,"sm0157","sm0229",2
1,"sm0157","sm0449",3
1,"sm0157","sm0020",3
1,"sm0157","sm0298",3
1,"sm0157","sm0021",3
1,"sm0157","sm0079",4
1,"sm0157","sm0352",4
1,"sm0157","sm0489",5
1,"sm0157","sm0061",5
1,"sm0157","sm0264",6
1,"sm0157","sm0081",6
1,"sm0157","sm0175",7
1,"sm0157","sm0317",8
1,"sm0157","sm0081",10
1,"sm0157","sm0210",10
1,"sm0157","sm0196",10
1,"sm0157","sm0469",10
1,"sm0158","sm0042",1
1,"sm0158","sm0124",2
1,"sm0158","sm0248",2
1,"sm0158","sm0165",5
1,"sm0158","sm0093",6
1,"sm0158","sm0462",7
1,"sm0158","sm0375",7
1,"sm0158","sm0332",8
1,"sm0158","sm0051",8
1,"sm0158","sm0077",8
1,"sm0158","sm0063",8
1,"sm0158","sm0288",9
1,"sm0158","sm0174",9
1,"sm0158","sm0382",9
1,"sm0158","sm0003",9
1,"sm0158","sm0192",10
1,"sm0158","sm0067",10
1,"sm0159","sm0174",1
1,"sm0159","sm0378",1
1,"sm0159","sm0465",1
1,"sm0159","sm0344",4
1,"sm0159","sm0263",4
1,"sm0159","sm0497",4
1,"sm0159","sm0393",5
1,"sm0159","sm0181",5
1,"sm0159","sm0140",5
1,"sm0159","sm0112",6
1,"sm0159","sm0230",7
1,"sm0159","sm0224",7
1,"sm0159","sm0052",7
1,"sm0159","sm0316",7
1,"sm0159","sm0343",9
1,"sm0159","sm0269",10
1,"sm0160","sm0259",1
1,"sm0160","sm0186",1
1,"sm0160","sm0192",2
1,"sm0160","sm0252",2
1,"sm0160","sm0321",3
1,"sm0160","sm0048",4
1,"sm0160","sm0288",4
1,"sm0160","sm0231",6
1,"sm0160","sm0039",6
1,"sm0160","sm0280",6
1,"sm0160","sm0118",7
1,"sm0160","sm0451",7
1,"sm0160","sm0448",7
1,"sm0160","sm0007",7
1,"sm0160","sm0466",9
1,"sm0160","sm0183",9
1,"sm0160","sm0061",9
1,"sm0160","sm0128",9
1,"sm0160","sm0348",10
1,"sm0160","sm0269",10
1,"sm0163","sm0354",1
1,"sm0163","sm0444",1
1,"sm0163","sm0425",3
1,"sm0163","sm0186",3
1,"sm0163","sm0039",3
1,"sm0163","sm0062",4
1,"sm0163","sm0064",4
1,"sm0163","sm0132",4
1,"sm0163","sm0230",4
1,"sm0163","sm0001",5
1,"sm0163","sm0418",5
1,"sm0163","sm0352",5
1,"sm0163","sm0258",7
1,"sm0163","sm0452",7
1,"sm0163","sm0030",7
1,"sm0163","sm0223",8
1,"sm0163","sm0228",8
1,"sm0163","sm0266",9
1,"sm0163","sm0012",9
1,"sm0163","sm0322",10
1,"sm0163","sm0134",10
1,"sm0164","sm0106",1
1,"sm0164","sm0217",1
1,"sm0164","sm0178",2
1,"sm0164","sm0131",2
1,"sm0164","sm0442",3
1,"sm0164","sm0466",3
1,"sm0164","sm0397",4
1,"sm0164","sm0259",4
1,"sm0164","sm0187",5
1,"sm0164","sm0340",5
1,"sm0164","sm0228",7
1,"sm0164","sm0271",7
1,"sm0164","sm0389",7
1,"sm0164","sm0477",7
1,"sm0164","sm0222",9
1,"sm0164","sm0084",10
1,"sm0164","sm0333",10
1,"sm0164","sm0299",10
1,"sm0165","sm0271",1
1,"sm0165","sm0156",4
1,"sm0165","sm0276",4
1,"sm0165","sm0041",4
1,"sm0165","sm0376",4
1,"sm0165","sm0358",5
1,"sm0165","sm0230",5
1,"sm0165","sm0109",6
1,"sm0165","sm0266",6
1,"sm0165","sm0204",6
1,"sm0165","sm0097",7
1,"sm0165","sm0061",7
1,"sm0165","sm0261",8
1,"sm0165","sm0420",8
1,"sm0165","sm0192",8
1,"sm0165","sm0191",9
1,"sm0165","sm0249",10
1,"sm0165","sm0317",10
1,"sm0165","sm0087",10
1,"sm0167","sm0153",1
1,"sm0167","sm0163",1
1,"sm0167","sm0462",3
1,"sm0167","sm0132",4
1,"sm0167","sm0198",4
1,"sm0167","sm0036",5
1,"sm0167","sm0382",6
1,"sm0167","sm0430",6
1,"sm0167","sm0192",6
1,"sm0167","sm0087",6
1,"sm0167","sm0354",7
1,"sm0167","sm0118",7
1,"sm0167","sm0438",8
1,"sm0167","sm0452",10
1,"sm0169","sm0321",2
1,"sm0169","sm0325",2
1,"sm0169","sm0308",4
1,"sm0169","sm0269",4
1,"sm0169","sm0384",4
1,"sm0169","sm0117",4
1,"sm0169","sm0196",5
1,"sm0169","sm0141",5
1,"sm0169","sm0470",6
1,"sm0169","sm0421",7
1,"sm0169","sm0299",7
1,"sm0169","sm0191",8
1,"sm0169","sm0247",10
1,"sm0169","sm0220",10
1,"sm0169","sm0430",10
1,"sm0169","sm0469",10
1,"sm0170","sm0261",2
1,"sm0170","sm0238",2
1,"sm0170","sm0224",2
1,"sm0170","sm0462",3
1,"sm0170","sm0355",3
1,"sm0170","sm0094",4
1,"sm0170","sm0495",4
1,"sm0170","sm0319",4
1,"sm0170","sm0315",4
1,"sm0170","sm0397",6
1,"sm0170","sm0112",6
1,"sm0170","sm0375",6
1,"sm0170","sm0364",7
1,"sm0170","sm0105",8
1,"sm0170","sm0329",8
1,"sm0170","sm0435",8
1,"sm0170","sm0256",8
1,"sm0170","sm0212",9
1,"sm0170","sm0298",9
1,"sm0170","sm0003",9
1,"sm0170","sm0242",9
1,"sm0170","sm0196",10
1,"sm0170","sm0089",10
1,"sm0174","sm0002",1
1,"sm0174","sm0415",1
1,"sm0174","sm0466",3
1,"sm0174","sm0411",3
1,"sm0174","sm0128",3
1,"sm0174","sm0275",3
1,"sm0174","sm0317",4
1,"sm0174","sm0263",6
1,"sm0174","sm0001",6
1,"sm0174","sm0170",6
1,"sm0174","sm0332",6
1,"sm0174","sm0354",8
1,"sm0174","sm0108",9
1,"sm0174","sm0416",10
1,"sm0174","sm0086",10
1,"sm0174","sm0175",10
1,"sm0175","sm0330",1
1,"sm0175","sm0082",2
1,"sm0175","sm0258",2
1,"sm0175","sm0328",3
1,"sm0175","sm0104",3
1,"sm0175","sm0480",3
1,"sm0175","sm0192",3
1,"sm0175","sm0484",4
1,"sm0175","sm0413",4
1,"sm0175","sm0017",4
1,"sm0175","sm0158",5
1,"sm0175","sm0344",6
1,"sm0175","sm0033",6
1,"sm0175","sm0042",6
1,"sm0175","sm0031",7
1,"sm0175","sm0060",8
1,"sm0175","sm0271",8
1,"sm0175","sm0126",9
1,"sm0175","sm0134",10
1,"sm0175","sm0122",10
1,"sm0176","sm0434",3
1,"sm0176","sm0041",3
1,"sm0176","sm0316",5
1,"sm0176","sm0106",7
1,"sm0176","sm0167",7
1,"sm0176","sm0134",8
1,"sm0176","sm0124",8
1,"sm0176","sm0030",8
1,"sm0178","sm0449",1
1,"sm0178","sm0013",1
1,"sm0178","sm0366",1
1,"sm0178","sm0181",2
1,"sm0178","sm0059",2
1,"sm0178","sm0101",3
1,"sm0178","sm0063",3
1,"sm0178","sm0470",4
1,"sm0178","sm0458",4
1,"sm0178","sm0139",4
1,"sm0178","sm0299",4
1,"sm0178","sm0200",5
1,"sm0178","sm0249",5
1,"sm0178","sm0196",5
1,"sm0178","sm0340",5
1,"sm0178","sm0443",6
1,"sm0178","sm0153",6
1,"sm0178","sm0231",7
1,"sm0178","sm0461",7
1,"sm0178","sm0198",7
1,"sm0178","sm0330",8
1,"sm0178","sm0258",8
1,"sm0178","sm0364",10
1,"sm0178","sm0175",10
1,"sm0180","sm0031",1
1,"sm0180","sm0116",2
1,"sm0180","sm0126",2
1,"sm0180","sm0054",3
1,"sm0180","sm0028",3
1,"sm0180","sm0181",3
1,"sm0180","sm0112",4
1,"sm0180","sm0183",4
1,"sm0180","sm0178",4
1,"sm0180","sm0442",4
1,"sm0180","sm0371",5
1,"sm0180","sm0028",5
1,"sm0180","sm0154",6
1,"sm0180","sm0124",6
1,"sm0180","sm0418",6
1,"sm0180","sm0068",6
1,"sm0180","sm0432",7
1,"sm0180","sm0444",8
1,"sm0180","sm0488",8
1,"sm0180","sm0243",8
1,"sm0180","sm0477",8
1,"sm0180","sm0405",9
1,"sm0180","sm0022",9
1,"sm0180","sm0110",9
1,"sm0180","sm0118",9
1,"sm0180","sm0017",10
1,"sm0181","sm0140",2
1,"sm0181","sm0302",2
1,"sm0181","sm0180",3
1,"sm0181","sm0469",3
1,"sm0181","sm0252",3
1,"sm0181","sm0054",3
1,"sm0181","sm0343",4
1,"sm0181","sm0068",4
1,"sm0181","sm0003",4
1,"sm0181","sm0022",5
1,"sm0181","sm0329",5
1,"sm0181","sm0101",5
1,"sm0181","sm0324",6
1,"sm0181","sm0125",6
1,"sm0181","sm0381",6
1,"sm0181","sm0317",6
1,"sm0181","sm0148",7
1,"sm0181","sm0429",7
1,"sm0181","sm0243",8
1,"sm0181","sm0216",8
1,"sm0181","sm0319",8
1,"sm0181","sm0300",9
1,"sm0181","sm0410",10
1,"sm0181","sm0186",10
1,"sm0183","sm0344",1
1,"sm0183","sm0139",1
1,"sm0183","sm0159",1
1,"sm0183","sm0364",2
1,"sm0183","sm0426",2
1,"sm0183","sm0216",3
1,"sm0183","sm0204",3
1,"sm0183","sm0377",3
1,"sm0183","sm0344",3
1,"sm0183","sm0457",5
1,"sm0183","sm0007",5
1,"sm0183","sm0119",6
1,"sm0183","sm0276",6
1,"sm0183","sm0468",6
1,"sm0183","sm0429",6
1,"sm0183","sm0448",7
1,"sm0183","sm0033",7
1,"sm0183","sm0198",7
1,"sm0183","sm0200",7
1,"sm0183","sm0072",8
1,"sm0183","sm0055",8
1,"sm0183","sm0067",8
1,"sm0183","sm0375",9
1,"sm0183","sm0109",9
1,"sm0183","sm0081",9
1,"sm0184","sm0366",1
1,"sm0184","sm0259",2
1,"sm0184","sm0299",2
1,"sm0184","sm0007",2
1,"sm0184","sm0160",3
1,"sm0184","sm0270",4
1,"sm0184","sm0051",5
1,"sm0184","sm0101",6
1,"sm0184","sm0203",6
1,"sm0184","sm0222",6
1,"sm0184","sm0156",6
1,"sm0184","sm0160",8
1,"sm0184","sm0317",8
1,"sm0184","sm0093",10
1,"sm0184","sm0024",10
1,"sm0184","sm0104",10
1,"sm0184","sm0040",10
1,"sm0185","sm0152",1
1,"sm0185","sm0397",2
1,"sm0185","sm0039",2
1,"sm0185","sm0167",2
1,"sm0185","sm0156",3
1,"sm0185","sm0455",3
1,"sm0185","sm0321",4
1,"sm0185","sm0030",4
1,"sm0185","sm0061",4
1,"sm0185","sm0308",5
1,"sm0185","sm0300",5
1,"sm0185","sm0483",7
1,"sm0185","sm0072",7
1,"sm0185","sm0051",7
1,"sm0185","sm0383",8
1,"sm0185","sm0315",8
1,"sm0185","sm0233",8
1,"sm0185","sm0347",8
1,"sm0185","sm0029",10
1,"sm0186","sm0250",1
1,"sm0186","sm0483",1
1,"sm0186","sm0339",1
1,"sm0186","sm0134",1
1,"sm0186","sm0229",2
1,"sm0186","sm0101",2
1,"sm0186","sm0174",2
1,"sm0186","sm0116",2
1,"sm0186","sm0432",4
1,"sm0186","sm0119",5
1,"sm0186","sm0302",6
1,"sm0186","sm0202",8
1,"sm0186","sm0261",8
1,"sm0186","sm0263",8
1,"sm0186","sm0293",8
1,"sm0186","sm0138",9
1,"sm0186","sm0200",9
1,"sm0187","sm0001",1
1,"sm0187","sm0175",1
1,"sm0187","sm0174",2
1,"sm0187","sm0216",3
1,"sm0187","sm0468",3
1,"sm0187","sm0378",3
1,"sm0187","sm0498",3
1,"sm0187","sm0443",5
1,"sm0187","sm0430",5
1,"sm0187","sm0379",5
1,"sm0187","sm0088",5
1,"sm0187","sm0332",7
1,"sm0187","sm0438",8
1,"sm0187","sm0352",8
1,"sm0187","sm0397",8
1,"sm0187","sm0381",9
1,"sm0187","sm0152",9
1,"sm0187","sm0192",9
1,"sm0187","sm0088",9
1,"sm0187","sm0058",10
1,"sm0187","sm0224",10
1,"sm0188","sm0034",2
1,"sm0188","sm0184",2
1,"sm0188","sm0293",2
1,"sm0188","sm0126",2
1,"sm0188","sm0400",4
1,"sm0188","sm0372",4
1,"sm0188","sm0048",4
1,"sm0188","sm0106",4
1,"sm0188","sm0418",5
1,"sm0188","sm0204",5
1,"sm0188","sm0209",5
1,"sm0188","sm0134",5
1,"sm0188","sm0319",6
1,"sm0188","sm0488",6
1,"sm0188","sm0393",6
1,"sm0188","sm0321",7
1,"sm0188","sm0169",7
1,"sm0188","sm0421",7
1,"sm0188","sm0262",7
1,"sm0188","sm0079",8
1,"sm0188","sm0254",8
1,"sm0188","sm0237",9
1,"sm0188","sm0416",10
1,"sm0188","sm0445",10
1,"sm0188","sm0254",10
1,"sm0191","sm0488",1
1,"sm0191","sm0055",2
1,"sm0191","sm0025",3
1,"sm0191","sm0087",3
1,"sm0191","sm0250",3
1,"sm0191","sm0077",4
1,"sm0191","sm0330",4
1,"sm0191","sm0432",4
1,"sm0191","sm0148",5
1,"sm0191","sm0271",5
1,"sm0191","sm0025",5
1,"sm0191","sm0197",5
1,"sm0191","sm0091",7
1,"sm0191","sm0007",8
1,"sm0191","sm0112",8
1,"sm0191","sm0333",8
1,"sm0191","sm0304",8
1,"sm0191","sm0047",9
1,"sm0191","sm0370",9
1,"sm0191","sm0175",9
1,"sm0192","sm0448",1
1,"sm0192","sm0041",1
1,"sm0192","sm0384",1
1,"sm0192","sm0258",2
1,"sm0192","sm0079",2
1,"sm0192","sm0452",2
1,"sm0192","sm0096",2
1,"sm0192","sm0100",4
1,"sm0192","sm0055",4
1,"sm0192","sm0354",4
1,"sm0192","sm0176",4
1,"sm0192","sm0016",5
1,"sm0192","sm0468",5
1,"sm0192","sm0121",6
1,"sm0192","sm0261",7
1,"sm0192","sm0252",8
1,"sm0192","sm0449",8
1,"sm0192","sm0060",8
1,"sm0192","sm0378",9
1,"sm0192","sm0188",9
1,"sm0192","sm0291",9
1,"sm0192","sm0470",10
1,"sm0192","sm0112",10
1,"sm0192","sm0037",10
1,"sm0196","sm0261",1
1,"sm0196","sm0478",1
1,"sm0196","sm0061",1
1,"sm0196","sm0158",1
1,"sm0196","sm0210",2
1,"sm0196","sm0405",2
1,"sm0196","sm0317",3
1,"sm0196","sm0131",3
1,"sm0196","sm0432",3
1,"sm0196","sm0237",3
1,"sm0196","sm0281",4
1,"sm0196","sm0248",4
1,"sm0196","sm0197",4
1,"sm0196","sm0088",4
1,"sm0196","sm0243",5
1,"sm0196","sm0266",5
1,"sm0196","sm0176",5
1,"sm0196","sm0462",5
1,"sm0196","sm0153",6
1,"sm0196","sm0422",6
1,"sm0196","sm0181",6
1,"sm0196","sm0224",6
1,"sm0196","sm0227",7
1,"sm0196","sm0477",7
1,"sm0196","sm0382",8
1,"sm0196","sm0425",8
1,"sm0196","sm0420",8
1,"sm0196","sm0468",8
1,"sm0196","sm0410",9
1,"sm0196","sm0233",9
1,"sm0197","sm0028",1
1,"sm0197","sm0264",1
1,"sm0197","sm0368",1
1,"sm0197","sm0112",1
1,"sm0197","sm0393",4
1,"sm0197","sm0308",4
1,"sm0197","sm0040",4
1,"sm0197","sm0021",4
1,"sm0197","sm0100",6
1,"sm0197","sm0019",6
1,"sm0197","sm0180",6
1,"sm0197","sm0019",7
1,"sm0197","sm0096",7
1,"sm0197","sm0022",7
1,"sm0197","sm0443",7
1,"sm0197","sm0086",8
1,"sm0197","sm0072",9
1,"sm0197","sm0124",9
1,"sm0197","sm0401",9
1,"sm0197","sm0134",10
1,"sm0198","sm0092",1
1,"sm0198","sm0112",1
1,"sm0198","sm0389",1
1,"sm0198","sm0031",1
1,"sm0198","sm0332",2
1,"sm0198","sm0122",5
1,"sm0198","sm0183",8
1,"sm0198","sm0383",8
1,"sm0199","sm0333",1
1,"sm0199","sm0324",1
1,"sm0199","sm0401",2
1,"sm0199","sm0291",2
1,"sm0199","sm0322",2
1,"sm0199","sm0125",3
1,"sm0199","sm0393",3
1,"sm0199","sm0222",4
1,"sm0199","sm0152",4
1,"sm0199","sm0465",4
1,"sm0199","sm0259",5
1,"sm0199","sm0006",6
1,"sm0199","sm0476",7
1,"sm0199","sm0266",7
1,"sm0199","sm0468",7
1,"sm0199","sm0227",9
1,"sm0199","sm0039",9
1,"sm0199","sm0104",10
1,"sm0199","sm0426",10
1,"sm0199","sm0262",10
1,"sm0199","sm0063",10
1,"sm0200","sm0417",1
1,"sm0200","sm0325",1
1,"sm0200","sm0382",3
1,"sm0200","sm0012",3
1,"sm0200","sm0174",3
1,"sm0200","sm0051",4
1,"sm0200","sm0216",4
1,"sm0200","sm0328",5
1,"sm0200","sm0204",6
1,"sm0200","sm0469",6
1,"sm0200","sm0198",6
1,"sm0200","sm0282",6
1,"sm0200","sm0457",7
1,"sm0200","sm0062",8
1,"sm0200","sm0344",8
1,"sm0200","sm0426",8
1,"sm0200","sm0210",9
1,"sm0200","sm0164",9
1,"sm0200","sm0382",9
1,"sm0200","sm0010",9
1,"sm0200","sm0117",10
1,"sm0200","sm0381",10
1,"sm0200","sm0074",10
1,"sm0202","sm0007",1
1,"sm0202","sm0258",3
1,"sm0202","sm0355",3
1,"sm0202","sm0490",4
1,"sm0202","sm0184",4
1,"sm0202","sm0250",4
1,"sm0202","sm0390",4
1,"sm0202","sm0022",5
1,"sm0202","sm0495",5
1,"sm0202","sm0100",5
1,"sm0202","sm0041",5
1,"sm0202","sm0071",6
1,"sm0202","sm0112",7
1,"sm0202","sm0183",7
1,"sm0202","sm0002",7
1,"sm0202","sm0354",7
1,"sm0202","sm0002",10
1,"sm0202","sm0256",10
1,"sm0203","sm0466",2
1,"sm0203","sm0216",2
1,"sm0203","sm0025",3
1,"sm0203","sm0141",3
1,"sm0203","sm0483",3
1,"sm0203","sm0250",4
1,"sm0203","sm0170",4
1,"sm0203","sm0415",6
1,"sm0203","sm0097",6
1,"sm0203","sm0263",7
1,"sm0203","sm0118",8
1,"sm0203","sm0489",8
1,"sm0203","sm0301",9
1,"sm0203","sm0385",9
1,"sm0203","sm0079",10
1,"sm0204","sm0328",1
1,"sm0204","sm0119",1
1,"sm0204","sm0406",1
1,"sm0204","sm0062",1
1,"sm0204","sm0169",2
1,"sm0204","sm0138",2
1,"sm0204","sm0077",2
1,"sm0204","sm0256",2
1,"sm0204","sm0191",3
1,"sm0204","sm0213",3
1,"sm0204","sm0210",3
1,"sm0204","sm0174",3
1,"sm0204","sm0093",4
1,"sm0204","sm0199",4
1,"sm0204","sm0147",5
1,"sm0204","sm0030",6
1,"sm0204","sm0191",6
1,"sm0204","sm0170",6
1,"sm0204","sm0322",8
1,"sm0204","sm0089",8
1,"sm0204","sm0133",8
1,"sm0204","sm0302",8
1,"sm0204","sm0110",9
1,"sm0204","sm0466",9
1,"sm0204","sm0344",9
